#FILE:                       ,Char_NF_reground_2_11_10.dsu  ,,,,,,,,,,,
#FORMAT:                     ,NETZSCH5                      ,,,,,,,,,,,
#IDENTITY:                   ,Char NF                       ,,,,,,,,,,,
#DECIMAL:                    ,POINT                         ,,,,,,,,,,,
#SEPARATOR:                  ,COMMA                         ,,,,,,,,,,,
#MTYPE:                      ,DTA                           ,,,,,,,,,,,
#MSUBTYPE:                   ,                              ,,,,,,,,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C             ,,,,,,,,,,,
#PROJECT:                    ,Torrefaction                  ,,,,,,,,,,,
#DATE/TIME:                  ,02/11/2010 12:33,,,,,,,,,,,
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu  ,,,,,,,,,,,
#LABORATORY:                 ,Sustainable Research Energ    ,,,,,,,,,,,
#OPERATOR:                   ,A Saddawi                     ,,,,,,,,,,,
#REMARK:                     ,                              ,,,,,,,,,,,
#SAMPLE:                     ,nonisoth oxid with init drying,,,,,,,,,,,
#SAMPLE MASS /mg:            ,9.98,,,,,,,,,,,
#MATERIAL:                   ,char                          ,,,,,,,,,,,
#REFERENCE:                  ,Alumina                       ,,,,,,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,,,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         ,,,,,,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,,,,,,
#CORR. CODE:                 ,20,,,,,,,,,,,
#EXO:                        ,-1,,,,,,,,,,,
#RANGE:                      ,30.0....900.0/0.0....10.0K/min,,,,,,,,,,,
#SEGMENT:                    ,S1-4/4                        ,,,,,,,,,,,
,,,,,,,,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment,,,,,,
535.20801,70.58,-27.99013,37.52906,-6.53452,0.30084,4,,,,,,
535.31201,70.59,-27.99064,37.47094,-6.51579,0.30083,4,,,,,,
535.40802,70.6,-27.99187,37.4028,-6.53553,0.30083,4,,,,,,
535.50702,70.61,-27.99149,37.33667,-6.58674,0.30082,4,,,,,,
535.59698,70.62,-27.99111,37.27254,-6.64666,0.30082,4,,,,,,
535.70502,70.63,-27.99325,37.20641,-6.68557,0.30081,4,,,,,,
535.79999,70.64,-27.99454,37.13627,-6.68059,0.30081,4,,,,,,
535.90601,70.65,-27.99584,37.06613,-6.63474,0.3008,4,,,,,,
535.99799,70.66,-27.99672,37,-6.58405,0.3008,4,,,,,,
536.09698,70.67,-27.99594,36.93888,-6.5863,0.30079,4,,,,,,
536.19501,70.68,-27.99765,36.87575,-6.68276,0.30079,4,,,,,,
536.29602,70.69,-27.99772,36.81162,-6.84805,0.30078,4,,,,,,
536.40002,70.7,-27.99697,36.74649,-7.00113,0.30078,4,,,,,,
536.48901,70.71,-27.9974,36.65831,-7.06413,0.30077,4,,,,,,
536.59399,70.72,-27.99666,36.58817,-7.01064,0.30077,4,,,,,,
536.68903,70.73,-27.99838,36.52104,-6.87518,0.30076,4,,,,,,
536.78802,70.74,-27.9997,36.45391,-6.72494,0.30076,4,,,,,,
536.89301,70.75,-27.99814,36.38877,-6.61214,0.30075,4,,,,,,
536.98901,70.76,-27.99695,36.32364,-6.54762,0.30075,4,,,,,,
537.08698,70.77,-27.99494,36.25952,-6.52294,0.30074,4,,,,,,
537.18402,70.78,-27.99418,36.19438,-6.52513,0.30074,4,,,,,,
537.28601,70.79,-27.99219,36.12825,-6.5411,0.30073,4,,,,,,
537.388,70.8,-27.99105,36.06412,-6.56375,0.30072,4,,,,,,
537.48401,70.81,-27.99154,35.99799,-6.58964,0.30072,4,,,,,,
537.58502,70.82,-27.99247,35.93086,-6.61807,0.30071,4,,,,,,
537.67902,70.83,-27.99088,35.86573,-6.64488,0.30071,4,,,,,,
537.78601,70.84,-27.98727,35.7996,-6.65693,0.3007,4,,,,,,
537.87701,70.85,-27.98732,35.73246,-6.63655,0.3007,4,,,,,,
537.98199,70.86,-27.98538,35.66232,-6.57495,0.30069,4,,,,,,
538.08301,70.87,-27.98382,35.59619,-6.48878,0.30069,4,,,,,,
538.18103,70.88,-27.98185,35.53306,-6.41688,0.30068,4,,,,,,
538.27399,70.89,-27.98068,35.47394,-6.39828,0.30067,4,,,,,,
538.37299,70.9,-27.97954,35.40981,-6.44753,0.30067,4,,,,,,
538.47101,70.91,-27.97715,35.34669,-6.54096,0.30066,4,,,,,,
538.57001,70.92,-27.9731,35.28056,-6.6305,0.30066,4,,,,,,
538.67902,70.93,-27.97161,35.21042,-6.6738,0.30065,4,,,,,,
538.77002,70.94,-27.97128,35.14028,-6.65867,0.30065,4,,,,,,
538.86798,70.95,-27.96931,35.07415,-6.60803,0.30064,4,,,,,,
538.97101,70.96,-27.96447,35.01002,-6.56001,0.30063,4,,,,,,
539.06598,70.97,-27.96083,34.9489,-6.53708,0.30063,4,,,,,,
539.16302,70.98,-27.95928,34.88176,-6.53434,0.30062,4,,,,,,
539.26001,70.99,-27.95483,34.81362,-6.53676,0.30062,4,,,,,,
539.36298,71,-27.95374,34.7485,-6.53811,0.30061,4,,,,,,
539.47101,71.01,-27.94977,34.68537,-6.54221,0.3006,4,,,,,,
539.56897,71.02,-27.94866,34.62124,-6.55321,0.3006,4,,,,,,
539.672,71.03,-27.94383,34.5531,-6.5668,0.30059,4,,,,,,
539.77301,71.04,-27.93857,34.48697,-6.57592,0.30059,4,,,,,,
539.85901,71.05,-27.93365,34.42184,-6.5795,0.30058,4,,,,,,
539.96503,71.06,-27.93134,34.35671,-6.58137,0.30057,4,,,,,,
540.05603,71.07,-27.92979,34.29058,-6.58397,0.30057,4,,,,,,
540.16602,71.08,-27.92585,34.22445,-6.58425,0.30056,4,,,,,,
540.25201,71.09,-27.92427,34.15831,-6.58035,0.30056,4,,,,,,
540.35901,71.1,-27.91865,34.09218,-6.57533,0.30055,4,,,,,,
540.45801,71.11,-27.91507,34.02705,-6.57226,0.30054,4,,,,,,
540.565,71.12,-27.91154,33.96292,-6.57013,0.30054,4,,,,,,
540.65802,71.13,-27.90584,33.89479,-6.5646,0.30053,4,,,,,,
540.74799,71.14,-27.90179,33.82966,-6.55267,0.30052,4,,,,,,
540.85498,71.15,-27.89452,33.76353,-6.53327,0.30052,4,,,,,,
540.95099,71.16,-27.8926,33.7004,-6.50766,0.30051,4,,,,,,
541.04901,71.17,-27.88694,33.63327,-6.47791,0.3005,4,,,,,,
541.16101,71.18,-27.88512,33.56914,-6.44953,0.3005,4,,,,,,
541.25598,71.19,-27.8782,33.504,-6.436,0.30049,4,,,,,,
541.34998,71.2,-27.87461,33.44188,-6.45353,0.30048,4,,,,,,
541.45099,71.21,-27.8694,33.37875,-6.50616,0.30048,4,,,,,,
541.552,71.22,-27.86294,33.31463,-6.57428,0.30047,4,,,,,,
541.64899,71.23,-27.85854,33.24649,-6.62467,0.30046,4,,,,,,
541.74701,71.24,-27.85499,33.17635,-6.63084,0.30046,4,,,,,,
541.84998,71.25,-27.85022,33.11022,-6.5884,0.30045,4,,,,,,
541.94501,71.26,-27.84414,33.04509,-6.51709,0.30044,4,,,,,,
542.05298,71.27,-27.83816,32.98096,-6.44684,0.30044,4,,,,,,
542.14502,71.28,-27.83333,32.91583,-6.40546,0.30043,4,,,,,,
542.24799,71.29,-27.82439,32.8537,-6.40804,0.30042,4,,,,,,
542.34497,71.3,-27.82043,32.79358,-6.43691,0.30042,4,,,,,,
542.44299,71.31,-27.81606,32.73146,-6.45734,0.30041,4,,,,,,
542.539,71.32,-27.80917,32.6523,-6.46041,0.3004,4,,,,,,
542.64502,71.33,-27.80569,32.59018,-6.47437,0.3004,4,,,,,,
542.73901,71.34,-27.79755,32.53807,-6.52867,0.30039,4,,,,,,
542.84302,71.35,-27.79114,32.47495,-6.60677,0.30038,4,,,,,,
542.93799,71.36,-27.78676,32.4008,-6.64626,0.30037,4,,,,,,
543.03101,71.37,-27.77903,32.32264,-6.59508,0.30037,4,,,,,,
543.13501,71.38,-27.77263,32.25952,-6.47605,0.30036,4,,,,,,
543.242,71.39,-27.76834,32.2024,-6.37092,0.30035,4,,,,,,
543.34003,71.4,-27.75857,32.14328,-6.34389,0.30035,4,,,,,,
543.43201,71.41,-27.75793,32.08016,-6.39629,0.30034,4,,,,,,
543.53699,71.42,-27.7478,32.01302,-6.47944,0.30033,4,,,,,,
543.62903,71.43,-27.74174,31.94689,-6.54179,0.30033,4,,,,,,
543.73102,71.44,-27.73284,31.88076,-6.55935,0.30032,4,,,,,,
543.83099,71.45,-27.72643,31.81363,-6.53727,0.30031,4,,,,,,
543.927,71.46,-27.71833,31.7485,-6.49832,0.3003,4,,,,,,
544.02698,71.47,-27.71067,31.68437,-6.4672,0.3003,4,,,,,,
544.13202,71.48,-27.70305,31.62124,-6.45726,0.30029,4,,,,,,
544.22803,71.49,-27.69829,31.55811,-6.46317,0.30028,4,,,,,,
544.323,71.5,-27.69019,31.49198,-6.46323,0.30027,4,,,,,,
544.41803,71.51,-27.68,31.42585,-6.43876,0.30027,4,,,,,,
544.513,71.52,-27.67524,31.35972,-6.3918,0.30026,4,,,,,,
544.62701,71.53,-27.66895,31.29659,-6.34511,0.30025,4,,,,,,
544.72302,71.54,-27.6617,31.23747,-6.32786,0.30024,4,,,,,,
544.82599,71.55,-27.6545,31.17334,-6.35231,0.30024,4,,,,,,
544.92102,71.56,-27.64432,31.11222,-6.40894,0.30023,4,,,,,,
545.02502,71.57,-27.6363,31.04409,-6.47393,0.30022,4,,,,,,
545.11603,71.58,-27.63153,30.98096,-6.52146,0.30021,4,,,,,,
545.21698,71.59,-27.62432,30.91483,-6.53314,0.30021,4,,,,,,
545.31403,71.6,-27.61625,30.84669,-6.5052,0.3002,4,,,,,,
545.42102,71.61,-27.60493,30.78056,-6.46284,0.30019,4,,,,,,
545.52002,71.62,-27.60147,30.71743,-6.44495,0.30018,4,,,,,,
545.61798,71.63,-27.593,30.65831,-6.48782,0.30017,4,,,,,,
545.71997,71.64,-27.58289,30.59318,-6.60231,0.30017,4,,,,,,
545.81097,71.65,-27.57145,30.52705,-6.74375,0.30016,4,,,,,,
545.91498,71.66,-27.56554,30.46392,-6.84085,0.30015,4,,,,,,
546.01099,71.67,-27.55623,30.37675,-6.84672,0.30014,4,,,,,,
546.11401,71.68,-27.54656,30.31362,-6.76876,0.30013,4,,,,,,
546.20502,71.69,-27.53926,30.24749,-6.65665,0.30013,4,,,,,,
546.302,71.7,-27.52957,30.18537,-6.57167,0.30012,4,,,,,,
546.41101,71.71,-27.52038,30.11923,-6.54266,0.30011,4,,,,,,
546.50403,71.72,-27.51437,30.05611,-6.5487,0.3001,4,,,,,,
546.60602,71.73,-27.50552,29.98897,-6.55763,0.30009,4,,,,,,
546.71002,71.74,-27.49716,29.92084,-6.54831,0.30009,4,,,,,,
546.79797,71.75,-27.48864,29.85571,-6.52108,0.30008,4,,,,,,
546.90302,71.76,-27.4819,29.79058,-6.49309,0.30007,4,,,,,,
547,71.77,-27.47098,29.72945,-6.4775,0.30006,4,,,,,,
547.10101,71.78,-27.46297,29.66332,-6.46877,0.30005,4,,,,,,
547.20099,71.79,-27.45413,29.59819,-6.45203,0.30005,4,,,,,,
547.297,71.8,-27.44945,29.53006,-6.42275,0.30004,4,,,,,,
547.39801,71.81,-27.44063,29.46894,-6.39047,0.30003,4,,,,,,
547.49701,71.82,-27.43137,29.40681,-6.37052,0.30002,4,,,,,,
547.59802,71.83,-27.42255,29.34268,-6.36971,0.30001,4,,,,,,
547.69897,71.84,-27.41582,29.27856,-6.38052,0.3,4,,,,,,
547.79999,71.85,-27.40868,29.21543,-6.38716,0.29999,4,,,,,,
547.89502,71.86,-27.39856,29.1503,-6.38093,0.29999,4,,,,,,
547.99298,71.87,-27.38722,29.08517,-6.36477,0.29998,4,,,,,,
548.086,71.88,-27.38211,29.02304,-6.34668,0.29997,4,,,,,,
548.185,71.89,-27.37537,28.96092,-6.33469,0.29996,4,,,,,,
548.29199,71.9,-27.36453,28.89679,-6.33373,0.29995,4,,,,,,
548.39203,71.91,-27.3578,28.83266,-6.34562,0.29994,4,,,,,,
548.487,71.92,-27.35229,28.77054,-6.37035,0.29994,4,,,,,,
548.58301,71.93,-27.34053,28.70741,-6.40543,0.29993,4,,,,,,
548.68903,71.94,-27.33178,28.64328,-6.4413,0.29992,4,,,,,,
548.79498,71.95,-27.32595,28.57715,-6.46243,0.29991,4,,,,,,
548.88501,71.96,-27.3179,28.51202,-6.45707,0.2999,4,,,,,,
548.99103,71.97,-27.31124,28.44589,-6.42286,0.29989,4,,,,,,
549.086,71.98,-27.30282,28.38377,-6.36581,0.29988,4,,,,,,
549.18103,71.99,-27.29232,28.31863,-6.29919,0.29987,4,,,,,,
549.28003,72,-27.28143,28.25651,-6.24534,0.29986,4,,,,,,
549.37701,72.01,-27.27679,28.19338,-6.23328,0.29986,4,,,,,,
549.47498,72.02,-27.26632,28.13627,-6.28112,0.29985,4,,,,,,
549.58002,72.03,-27.25925,28.07515,-6.37215,0.29984,4,,,,,,
549.67297,72.04,-27.25208,28.01102,-6.45929,0.29983,4,,,,,,
549.77197,72.05,-27.24162,27.93787,-6.49167,0.29982,4,,,,,,
549.86603,72.06,-27.23404,27.87375,-6.45195,0.29981,4,,,,,,
549.97498,72.07,-27.22534,27.80661,-6.37534,0.2998,4,,,,,,
550.07501,72.08,-27.21573,27.74649,-6.31497,0.29979,4,,,,,,
550.16803,72.09,-27.20773,27.69138,-6.29334,0.29978,4,,,,,,
550.26801,72.1,-27.1998,27.62425,-6.29136,0.29977,4,,,,,,
550.37402,72.11,-27.19066,27.55711,-6.28071,0.29976,4,,,,,,
550.46802,72.12,-27.18268,27.49298,-6.25469,0.29976,4,,,,,,
550.57501,72.13,-27.17189,27.43486,-6.23814,0.29975,4,,,,,,
550.68201,72.14,-27.16527,27.37474,-6.26227,0.29974,4,,,,,,
550.76898,72.15,-27.15849,27.31262,-6.32885,0.29973,4,,,,,,
550.86798,72.16,-27.15014,27.24749,-6.41069,0.29972,4,,,,,,
550.97198,72.17,-27.14059,27.18236,-6.47224,0.29971,4,,,,,,
551.06598,72.18,-27.12928,27.11623,-6.4871,0.2997,4,,,,,,
551.16302,72.19,-27.12134,27.0501,-6.44836,0.29969,4,,,,,,
551.25897,72.2,-27.11673,26.98397,-6.37142,0.29968,4,,,,,,
551.367,72.21,-27.10721,26.92084,-6.28667,0.29967,4,,,,,,
551.46802,72.22,-27.09848,26.86172,-6.22723,0.29966,4,,,,,,
551.55701,72.23,-27.09215,26.7996,-6.21367,0.29965,4,,,,,,
551.65399,72.24,-27.08213,26.73948,-6.2441,0.29964,4,,,,,,
551.75897,72.25,-27.07218,26.67635,-6.29463,0.29963,4,,,,,,
551.85498,72.26,-27.06299,26.61322,-6.33295,0.29962,4,,,,,,
551.95599,72.27,-27.05635,26.54709,-6.33707,0.29961,4,,,,,,
552.05902,72.28,-27.04514,26.48196,-6.30782,0.2996,4,,,,,,
552.16602,72.29,-27.03856,26.41984,-6.26912,0.29959,4,,,,,,
552.25201,72.3,-27.0297,26.35972,-6.24981,0.29959,4,,,,,,
552.35999,72.31,-27.02147,26.29859,-6.26461,0.29957,4,,,,,,
552.453,72.32,-27.01477,26.23547,-6.30391,0.29957,4,,,,,,
552.55298,72.33,-27.00354,26.17234,-6.34082,0.29956,4,,,,,,
552.65601,72.34,-26.99861,26.10721,-6.35271,0.29955,4,,,,,,
552.75598,72.35,-26.98947,26.04108,-6.33705,0.29954,4,,,,,,
552.85199,72.36,-26.98239,25.97895,-6.31028,0.29953,4,,,,,,
552.95001,72.37,-26.97157,25.91783,-6.29021,0.29952,4,,,,,,
553.04797,72.38,-26.96033,25.85671,-6.28017,0.29951,4,,,,,,
553.151,72.39,-26.95457,25.79158,-6.26723,0.2995,4,,,,,,
553.25,72.4,-26.94711,25.72745,-6.2373,0.29949,4,,,,,,
553.34399,72.41,-26.93877,25.66533,-6.19274,0.29948,4,,,,,,
553.44598,72.42,-26.93092,25.60421,-6.15292,0.29947,4,,,,,,
553.54102,72.43,-26.92426,25.54409,-6.14168,0.29946,4,,,,,,
553.64301,72.44,-26.91349,25.48397,-6.16789,0.29945,4,,,,,,
553.73901,72.45,-26.90601,25.42384,-6.21993,0.29944,4,,,,,,
553.83301,72.46,-26.89684,25.35972,-6.27669,0.29943,4,,,,,,
553.93799,72.47,-26.88693,25.29358,-6.32194,0.29942,4,,,,,,
554.03802,72.48,-26.88033,25.23246,-6.34818,0.2994,4,,,,,,
554.14203,72.49,-26.8767,25.16933,-6.34739,0.29939,4,,,,,,
554.23798,72.5,-26.86295,25.10621,-6.31179,0.29938,4,,,,,,
554.33899,72.51,-26.8547,25.03607,-6.24441,0.29937,4,,,,,,
554.44397,72.52,-26.84146,24.97695,-6.17049,0.29936,4,,,,,,
554.53699,72.53,-26.83564,24.91783,-6.12564,0.29935,4,,,,,,
554.64099,72.54,-26.82699,24.86172,-6.13039,0.29934,4,,,,,,
554.737,72.55,-26.81828,24.79659,-6.17603,0.29933,4,,,,,,
554.836,72.56,-26.80792,24.73547,-6.22922,0.29932,4,,,,,,
554.92999,72.57,-26.80002,24.67234,-6.26551,0.29931,4,,,,,,
555.04102,72.58,-26.79187,24.60721,-6.28959,0.2993,4,,,,,,
555.13397,72.59,-26.78607,24.54308,-6.33289,0.29929,4,,,,,,
555.229,72.6,-26.77568,24.48597,-6.42269,0.29928,4,,,,,,
555.336,72.61,-26.76875,24.42284,-6.53496,0.29927,4,,,,,,
555.43103,72.62,-26.75795,24.35972,-6.609,0.29926,4,,,,,,
555.53699,72.63,-26.74767,24.27555,-6.582,0.29925,4,,,,,,
555.62799,72.64,-26.7385,24.21543,-6.44523,0.29924,4,,,,,,
555.72498,72.65,-26.72897,24.14729,-6.2808,0.29923,4,,,,,,
555.828,72.66,-26.72453,24.08817,-6.18866,0.29921,4,,,,,,
555.92102,72.67,-26.7133,24.04909,-6.20695,0.2992,4,,,,,,
556.03003,72.68,-26.70641,23.96993,-6.29726,0.29919,4,,,,,,
556.12799,72.69,-26.69815,23.90481,-6.3854,0.29918,4,,,,,,
556.22803,72.7,-26.68658,23.84368,-6.40513,0.29917,4,,,,,,
556.32599,72.71,-26.67833,23.77555,-6.34433,0.29916,4,,,,,,
556.42603,72.72,-26.66884,23.71042,-6.24455,0.29915,4,,,,,,
556.52802,72.73,-26.6598,23.6503,-6.15102,0.29914,4,,,,,,
556.62402,72.74,-26.64986,23.59218,-6.10556,0.29913,4,,,,,,
556.73401,72.75,-26.64132,23.53506,-6.12853,0.29911,4,,,,,,
556.82599,72.76,-26.6347,23.47194,-6.20031,0.2991,4,,,,,,
556.92297,72.77,-26.62478,23.40881,-6.28608,0.29909,4,,,,,,
557.026,72.78,-26.61743,23.34468,-6.3492,0.29908,4,,,,,,
557.125,72.79,-26.60586,23.28156,-6.35638,0.29907,4,,,,,,
557.216,72.8,-26.60007,23.21643,-6.29486,0.29906,4,,,,,,
557.32397,72.81,-26.58985,23.14529,-6.17898,0.29905,4,,,,,,
557.41302,72.82,-26.57985,23.09118,-6.04695,0.29904,4,,,,,,
557.51599,72.83,-26.57252,23.03206,-5.94057,0.29903,4,,,,,,
557.61102,72.84,-26.56175,22.97695,-5.88554,0.29902,4,,,,,,
557.71399,72.85,-26.55358,22.91382,-5.89025,0.299,4,,,,,,
557.81403,72.86,-26.54622,22.85671,-5.95442,0.29899,4,,,,,,
557.90997,72.87,-26.53662,22.8006,-6.06964,0.29898,4,,,,,,
558.01703,72.88,-26.52692,22.74349,-6.20725,0.29897,4,,,,,,
558.10602,72.89,-26.51646,22.67234,-6.3198,0.29896,4,,,,,,
558.20801,72.9,-26.5091,22.60922,-6.36376,0.29895,4,,,,,,
558.30701,72.91,-26.50091,22.54108,-6.32261,0.29894,4,,,,,,
558.40802,72.92,-26.49105,22.48096,-6.21838,0.29893,4,,,,,,
558.51099,72.93,-26.48633,22.41583,-6.0981,0.29891,4,,,,,,
558.59601,72.94,-26.47254,22.35771,-6.00876,0.2989,4,,,,,,
558.698,72.95,-26.46647,22.3026,-5.98019,0.29889,4,,,,,,
558.802,72.96,-26.45496,22.24348,-6.00982,0.29888,4,,,,,,
558.901,72.97,-26.45055,22.18336,-6.06822,0.29887,4,,,,,,
559.00299,72.98,-26.44154,22.11923,-6.11972,0.29885,4,,,,,,
559.10498,72.99,-26.43168,22.05711,-6.14621,0.29884,4,,,,,,
559.19897,73,-26.42057,21.99599,-6.15131,0.29883,4,,,,,,
559.30499,73.01,-26.41031,21.93587,-6.14321,0.29882,4,,,,,,
559.39398,73.02,-26.40166,21.87374,-6.12466,0.29881,4,,,,,,
559.49597,73.03,-26.39309,21.81162,-6.09388,0.2988,4,,,,,,
559.59698,73.04,-26.38075,21.74949,-6.05618,0.29878,4,,,,,,
559.69397,73.05,-26.37674,21.69038,-6.03025,0.29877,4,,,,,,
559.79199,73.06,-26.36688,21.63126,-6.03551,0.29876,4,,,,,,
559.89203,73.07,-26.35788,21.57414,-6.07418,0.29875,4,,,,,,
559.99597,73.08,-26.34725,21.51202,-6.12821,0.29874,4,,,,,,
560.086,73.09,-26.33605,21.44789,-6.17585,0.29873,4,,,,,,
560.18799,73.1,-26.32708,21.38477,-6.20756,0.29871,4,,,,,,
560.28802,73.11,-26.31599,21.32464,-6.22556,0.2987,4,,,,,,
560.39001,73.12,-26.30828,21.26353,-6.23215,0.29869,4,,,,,,
560.48401,73.13,-26.30091,21.1994,-6.21947,0.29868,4,,,,,,
560.58502,73.14,-26.28732,21.13527,-6.18043,0.29866,4,,,,,,
560.69202,73.15,-26.28008,21.07214,-6.12396,0.29865,4,,,,,,
560.78802,73.16,-26.27148,21.01402,-6.07184,0.29864,4,,,,,,
560.87701,73.17,-26.25944,20.95591,-6.04373,0.29863,4,,,,,,
560.987,73.18,-26.24847,20.89379,-6.04556,0.29861,4,,,,,,
561.07898,73.19,-26.24024,20.83366,-6.06957,0.2986,4,,,,,,
561.18298,73.2,-26.23341,20.77354,-6.09819,0.29859,4,,,,,,
561.27899,73.21,-26.21978,20.71342,-6.11191,0.29858,4,,,,,,
561.38599,73.22,-26.2113,20.64929,-6.0979,0.29857,4,,,,,,
561.48798,73.23,-26.20235,20.58617,-6.05991,0.29855,4,,,,,,
561.58197,73.24,-26.19332,20.52705,-6.0213,0.29854,4,,,,,,
561.68402,73.25,-26.18479,20.46994,-6.00786,0.29853,4,,,,,,
561.78699,73.26,-26.1746,20.41182,-6.02678,0.29851,4,,,,,,
561.883,73.27,-26.16643,20.34969,-6.05894,0.2985,4,,,,,,
561.98297,73.28,-26.15747,20.28757,-6.076,0.29849,4,,,,,,
562.08002,73.29,-26.14638,20.22545,-6.06185,0.29848,4,,,,,,
562.17798,73.3,-26.13446,20.16533,-6.02124,0.29847,4,,,,,,
562.28003,73.31,-26.1272,20.10521,-5.97816,0.29845,4,,,,,,
562.375,73.32,-26.11735,20.04509,-5.96027,0.29844,4,,,,,,
562.48102,73.33,-26.10721,19.98997,-5.98239,0.29843,4,,,,,,
562.57501,73.34,-26.10154,19.92986,-6.03748,0.29841,4,,,,,,
562.67999,73.35,-26.08719,19.86874,-6.09885,0.2984,4,,,,,,
562.77399,73.36,-26.08154,19.8056,-6.135,0.29839,4,,,,,,
562.87598,73.37,-26.07051,19.74248,-6.13082,0.29838,4,,,,,,
562.97101,73.38,-26.06193,19.68035,-6.09685,0.29836,4,,,,,,
563.07703,73.39,-26.05222,19.62124,-6.05813,0.29835,4,,,,,,
563.16803,73.4,-26.04359,19.56112,-6.03689,0.29834,4,,,,,,
563.26898,73.41,-26.03257,19.503,-6.03751,0.29832,4,,,,,,
563.36902,73.42,-26.02237,19.44188,-6.04591,0.29831,4,,,,,,
563.47803,73.43,-26.01269,19.37976,-6.04715,0.2983,4,,,,,,
563.57001,73.44,-26.00115,19.31763,-6.03917,0.29829,4,,,,,,
563.66901,73.45,-25.99178,19.25951,-6.03185,0.29827,4,,,,,,
563.76801,73.46,-25.98158,19.20039,-6.03453,0.29826,4,,,,,,
563.85602,73.47,-25.97083,19.14028,-6.0437,0.29825,4,,,,,,
563.96198,73.48,-25.96323,19.07815,-6.04675,0.29823,4,,,,,,
564.06702,73.49,-25.95226,19.01603,-6.03771,0.29822,4,,,,,,
564.15802,73.5,-25.94282,18.95691,-6.02983,0.29821,4,,,,,,
564.25403,73.51,-25.93216,18.89779,-6.04421,0.2982,4,,,,,,
564.36102,73.52,-25.92248,18.83867,-6.09895,0.29818,4,,,,,,
564.45697,73.53,-25.91226,18.77655,-6.19655,0.29817,4,,,,,,
564.56299,73.54,-25.90131,18.71743,-6.30141,0.29815,4,,,,,,
564.65802,73.55,-25.89023,18.65631,-6.36113,0.29814,4,,,,,,
564.76599,73.56,-25.88057,18.57715,-6.34594,0.29813,4,,,,,,
564.86603,73.57,-25.86998,18.51703,-6.268,0.29811,4,,,,,,
564.953,73.58,-25.85881,18.45992,-6.17348,0.2981,4,,,,,,
565.06403,73.59,-25.84961,18.39879,-6.11176,0.29809,4,,,,,,
565.15802,73.6,-25.83685,18.33968,-6.09656,0.29807,4,,,,,,
565.25897,73.61,-25.82795,18.27756,-6.09603,0.29806,4,,,,,,
565.362,73.62,-25.81446,18.21643,-6.07334,0.29805,4,,,,,,
565.45801,73.63,-25.80635,18.1523,-6.01152,0.29803,4,,,,,,
565.54901,73.64,-25.79524,18.09218,-5.91977,0.29802,4,,,,,,
565.65198,73.65,-25.78217,18.03507,-5.83383,0.29801,4,,,,,,
565.75403,73.66,-25.76951,17.97795,-5.79112,0.29799,4,,,,,,
565.84998,73.67,-25.75678,17.92385,-5.80617,0.29798,4,,,,,,
565.95697,73.68,-25.7446,17.86673,-5.85884,0.29796,4,,,,,,
566.05603,73.69,-25.72771,17.80561,-5.90943,0.29795,4,,,,,,
566.15198,73.7,-25.71835,17.74348,-5.92892,0.29794,4,,,,,,
566.24402,73.71,-25.70642,17.68236,-5.91398,0.29792,4,,,,,,
566.34399,73.72,-25.69164,17.62725,-5.8858,0.29791,4,,,,,,
566.44897,73.73,-25.67945,17.56713,-5.86886,0.2979,4,,,,,,
566.54602,73.74,-25.66632,17.51002,-5.87065,0.29788,4,,,,,,
566.651,73.75,-25.65329,17.4519,-5.87807,0.29787,4,,,,,,
566.74103,73.76,-25.63755,17.39178,-5.87194,0.29786,4,,,,,,
566.849,73.77,-25.62498,17.33066,-5.84948,0.29784,4,,,,,,
566.948,73.78,-25.61146,17.27153,-5.82538,0.29783,4,,,,,,
567.04401,73.79,-25.59917,17.21843,-5.81673,0.29781,4,,,,,,
567.14502,73.8,-25.58567,17.16132,-5.8283,0.2978,4,,,,,,
567.24701,73.81,-25.56883,17.09919,-5.8516,0.29778,4,,,,,,
567.34802,73.82,-25.5566,17.04007,-5.87704,0.29777,4,,,,,,
567.43597,73.83,-25.54126,16.98296,-5.90366,0.29776,4,,,,,,
567.53601,73.84,-25.52272,16.92485,-5.93192,0.29774,4,,,,,,
567.63898,73.85,-25.51009,16.86572,-5.94861,0.29773,4,,,,,,
567.73499,73.86,-25.4936,16.8036,-5.9329,0.29771,4,,,,,,
567.83698,73.87,-25.47676,16.74148,-5.87933,0.2977,4,,,,,,
567.92999,73.88,-25.45939,16.68336,-5.8112,0.29769,4,,,,,,
568.03101,73.89,-25.44254,16.62725,-5.76385,0.29767,4,,,,,,
568.133,73.9,-25.42275,16.57515,-5.75285,0.29766,4,,,,,,
568.22998,73.91,-25.40838,16.51603,-5.76479,0.29764,4,,,,,,
568.33398,73.92,-25.39199,16.45391,-5.77503,0.29763,4,,,,,,
568.42798,73.93,-25.37211,16.39679,-5.77126,0.29761,4,,,,,,
