#FILE:                       ,Char_N2_reground_2_11_10.dsu    ,,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,,
#IDENTITY:                   ,Char N2 reground_2_11_10        ,,,,,
#DECIMAL:                    ,POINT                           ,,,,,
#SEPARATOR:                  ,COMMA                           ,,,,,
#MTYPE:                      ,DTA                             ,,,,,
#MSUBTYPE:                   ,                                ,,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,,
#PROJECT:                    ,Torrefaction                    ,,,,,
#DATE/TIME:                  ,2/11/2010 9:33,,,,,
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu    ,,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,,
#OPERATOR:                   ,A Saddawi                       ,,,,,
#REMARK:                     ,                                ,,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,,
#SAMPLE MASS /mg:            ,10.42,,,,,
#MATERIAL:                   ,char                            ,,,,,
#REFERENCE:                  ,Alumina                         ,,,,,
#REFERENCE MASS /mg:         ,0,,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,
#CORR. CODE:                 ,20,,,,,
#EXO:                        ,-1,,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,,
,,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
510.423,68.1,-19.898,79.30326,-2.61453,0.30112,4
510.52701,68.11,-19.91376,79.27735,-2.63902,0.30112,4
510.62399,68.12,-19.92675,79.25048,-2.66654,0.30113,4
510.72,68.13,-19.93615,79.22361,-2.69995,0.30113,4
510.82401,68.14,-19.94514,79.19674,-2.74167,0.30113,4
510.923,68.15,-19.95813,79.16987,-2.78195,0.30113,4
511.01999,68.16,-19.97152,79.14395,-2.80265,0.30114,4
511.11899,68.17,-19.98412,79.10845,-2.79139,0.30114,4
511.22,68.18,-19.99591,79.08253,-2.75153,0.30114,4
511.31699,68.19,-20.00931,79.05662,-2.70056,0.30114,4
511.41599,68.2,-20.02151,79.03071,-2.65988,0.30115,4
511.52399,68.21,-20.03211,79.00384,-2.64093,0.30115,4
511.62201,68.22,-20.04272,78.97793,-2.63992,0.30115,4
511.71799,68.23,-20.05891,78.95202,-2.65091,0.30115,4
511.82501,68.24,-20.07151,78.92515,-2.66962,0.30115,4
511.91599,68.25,-20.08293,78.89827,-2.69316,0.30116,4
512.01202,68.26,-20.09475,78.8714,-2.72017,0.30116,4
512.11499,68.27,-20.10656,78.84453,-2.74756,0.30116,4
512.21503,68.28,-20.11718,78.8167,-2.77075,0.30116,4
512.30902,68.29,-20.1322,78.78791,-2.78519,0.30116,4
512.414,68.3,-20.14241,78.76008,-2.78909,0.30117,4
512.51099,68.31,-20.15543,78.73225,-2.78376,0.30117,4
512.60999,68.32,-20.16567,78.70442,-2.77196,0.30117,4
512.71301,68.33,-20.17947,78.67658,-2.75634,0.30117,4
512.81799,68.34,-20.19487,78.64875,-2.73956,0.30117,4
512.91602,68.35,-20.20471,78.62188,-2.72538,0.30118,4
513.00702,68.36,-20.21935,78.59501,-2.71598,0.30118,4
513.10797,68.37,-20.23158,78.56814,-2.71166,0.30118,4
513.20801,68.38,-20.24381,78.54031,-2.71218,0.30118,4
513.31403,68.39,-20.25643,78.51344,-2.71564,0.30118,4
513.40503,68.4,-20.27226,78.48752,-2.71902,0.30118,4
513.50598,68.41,-20.28171,78.45873,-2.7189,0.30119,4
513.61102,68.42,-20.29474,78.43186,-2.71376,0.30119,4
513.71301,68.43,-20.30578,78.40403,-2.70572,0.30119,4
513.80298,68.44,-20.31963,78.37812,-2.70022,0.30119,4
513.91302,68.45,-20.33186,78.35125,-2.70108,0.30119,4
514.005,68.46,-20.34611,78.32438,-2.7076,0.30119,4
514.10498,68.47,-20.35717,78.29655,-2.71753,0.3012,4
514.21002,68.48,-20.3714,78.26967,-2.72832,0.3012,4
514.31097,68.49,-20.38444,78.2428,-2.73824,0.3012,4
514.396,68.5,-20.39432,78.21497,-2.74843,0.3012,4
514.51099,68.51,-20.40816,78.18714,-2.79542,0.3012,4
514.59698,68.52,-20.42123,78.15931,-2.9391,0.3012,4
514.70203,68.53,-20.43388,78.13244,-3.25636,0.3012,4
514.79901,68.54,-20.44415,78.10557,-3.78485,0.3012,4
514.90198,68.55,-20.4588,78.07678,-4.36935,0.30121,4
515.00403,68.56,-20.47227,78.04895,-4.73652,0.30121,4
515.09998,68.57,-20.48653,77.90979,-4.71048,0.30121,4
515.20203,68.58,-20.49959,77.88676,-4.33695,0.30121,4
515.29401,68.59,-20.51147,77.86756,-3.82776,0.30121,4
515.40503,68.6,-20.52653,77.84357,-3.40393,0.30121,4
515.505,68.61,-20.538,77.79751,-3.1376,0.30121,4
515.599,68.62,-20.55068,77.76679,-2.95093,0.30121,4
515.69897,68.63,-20.56336,77.73704,-2.81448,0.30121,4
515.802,68.64,-20.57604,77.71593,-2.76746,0.30122,4
515.901,68.65,-20.58832,77.69578,-2.81395,0.30122,4
515.995,68.66,-20.6022,77.67179,-2.90626,0.30122,4
516.09698,68.67,-20.61489,77.62476,-2.97579,0.30122,4
516.203,68.68,-20.62797,77.59501,-2.98524,0.30122,4
516.30402,68.69,-20.64145,77.57294,-2.96129,0.30122,4
516.39801,68.7,-20.65415,77.53839,-2.95783,0.30122,4
516.5,68.71,-20.66684,77.52111,-2.99331,0.30122,4
516.599,68.72,-20.68192,77.47985,-3.03961,0.30122,4
516.70001,68.73,-20.69263,77.4501,-3.07116,0.30122,4
516.80103,68.74,-20.70851,77.41843,-3.07431,0.30122,4
516.89697,68.75,-20.72042,77.39347,-3.04333,0.30122,4
517.00201,68.76,-20.73551,77.35509,-2.99047,0.30122,4
517.09601,68.77,-20.74782,77.3263,-2.91395,0.30123,4
517.19397,68.78,-20.75575,77.30326,-2.8053,0.30123,4
517.29999,68.79,-20.77085,77.26967,-2.68285,0.30123,4
517.39301,68.8,-20.78396,77.23992,-2.58629,0.30123,4
517.49701,68.81,-20.79866,77.22361,-2.57239,0.30123,4
517.59802,68.82,-20.81217,77.1977,-2.69409,0.30123,4
517.70398,68.83,-20.82329,77.1785,-2.93169,0.30123,4
517.80298,68.84,-20.838,77.15547,-3.17898,0.30123,4
517.89502,68.85,-20.85152,77.09693,-3.32434,0.30123,4
518,68.86,-20.86385,77.0643,-3.32142,0.30123,4
518.09399,68.87,-20.87498,77.03263,-3.19658,0.30123,4
518.20001,68.88,-20.88811,77.00864,-3.03438,0.30123,4
518.297,68.89,-20.90163,76.97121,-2.90504,0.30123,4
518.388,68.9,-20.91596,76.95106,-2.83687,0.30123,4
518.49103,68.91,-20.92829,76.91555,-2.84873,0.30123,4
518.59698,68.92,-20.94143,76.89827,-2.9194,0.30123,4
518.70099,68.93,-20.95695,76.87428,-2.9777,0.30123,4
518.79199,68.94,-20.9681,76.82534,-2.96353,0.30123,4
518.896,68.95,-20.98403,76.79175,-2.87664,0.30123,4
518.99902,68.96,-20.99796,76.77159,-2.78604,0.30123,4
519.09698,68.97,-21.01071,76.75048,-2.79657,0.30123,4
519.19598,68.98,-21.02186,76.72457,-2.93488,0.30123,4
519.29498,68.99,-21.0378,76.70729,-3.11603,0.30123,4
519.40002,69,-21.04737,76.64779,-3.23622,0.30123,4
519.50201,69.01,-21.06132,76.619,-3.25733,0.30123,4
519.59698,69.02,-21.07367,76.58637,-3.21412,0.30123,4
519.69299,69.03,-21.09002,76.56526,-3.17461,0.30123,4
519.79999,69.04,-21.10397,76.52879,-3.1741,0.30123,4
519.89301,69.05,-21.11554,76.49712,-3.1876,0.30123,4
519.98401,69.06,-21.1295,76.46161,-3.19088,0.30123,4
520.09399,69.07,-21.14306,76.4309,-3.18557,0.30123,4
520.19098,69.08,-21.15543,76.40115,-3.18704,0.30123,4
520.30402,69.09,-21.17179,76.37044,-3.20794,0.30123,4
520.40399,69.1,-21.18337,76.33685,-3.2327,0.30123,4
520.50098,69.11,-21.19654,76.3071,-3.23332,0.30123,4
520.59003,69.12,-21.2117,76.26583,-3.2052,0.30123,4
520.69299,69.13,-21.22409,76.23512,-3.16475,0.30123,4
520.79797,69.14,-21.23607,76.21497,-3.13257,0.30122,4
520.888,69.15,-21.24846,76.17466,-3.12315,0.30122,4
520.987,69.16,-21.26164,76.14587,-3.13853,0.30122,4
521.099,69.17,-21.27563,76.1142,-3.17214,0.30122,4
521.19202,69.18,-21.28921,76.08445,-3.22166,0.30122,4
521.28998,69.19,-21.3024,76.05278,-3.27602,0.30122,4
521.37799,69.2,-21.31758,76.01823,-3.30711,0.30122,4
521.48602,69.21,-21.33237,75.98081,-3.29346,0.30122,4
521.58197,69.22,-21.34756,75.9501,-3.23285,0.30122,4
521.68201,69.23,-21.36076,75.91555,-3.1549,0.30122,4
521.78699,69.24,-21.37157,75.88388,-3.10857,0.30122,4
521.89001,69.25,-21.38517,75.86085,-3.12247,0.30122,4
521.98602,69.26,-21.39957,75.8311,-3.18576,0.30122,4
522.08698,69.27,-21.40999,75.79463,-3.25829,0.30122,4
522.19098,69.28,-21.4248,75.75912,-3.29819,0.30121,4
522.28497,69.29,-21.44,75.72457,-3.29376,0.30121,4
522.38898,69.3,-21.45162,75.69386,-3.26717,0.30121,4
522.48999,69.31,-21.46683,75.66219,-3.24321,0.30121,4
522.58801,69.32,-21.47806,75.63052,-3.22947,0.30121,4
522.68402,69.33,-21.49287,75.59693,-3.21911,0.30121,4
522.77698,69.34,-21.50848,75.5643,-3.2053,0.30121,4
522.88202,69.35,-21.5229,75.53167,-3.19329,0.30121,4
522.98499,69.36,-21.53533,75.50192,-3.19233,0.30121,4
523.08099,69.37,-21.54856,75.47121,-3.20455,0.3012,4
523.185,69.38,-21.56379,75.43762,-3.22298,0.3012,4
523.28302,69.39,-21.57622,75.40403,-3.23559,0.3012,4
523.39203,69.4,-21.59186,75.37332,-3.23599,0.3012,4
523.47998,69.41,-21.6027,75.33877,-3.22823,0.3012,4
523.57599,69.42,-21.61554,75.30806,-3.22338,0.3012,4
523.68701,69.43,-21.63238,75.27543,-3.23033,0.3012,4
523.77698,69.44,-21.6472,75.24472,-3.24989,0.3012,4
523.88898,69.45,-21.66126,75.21209,-3.27395,0.30119,4
523.98199,69.46,-21.67251,75.17754,-3.28695,0.30119,4
524.08099,69.47,-21.68895,75.14491,-3.27786,0.30119,4
524.17297,69.48,-21.7026,75.11037,-3.24912,0.30119,4
524.27698,69.49,-21.71626,75.0787,-3.21598,0.30119,4
524.37201,69.5,-21.7311,75.04799,-3.19885,0.30119,4
524.487,69.51,-21.74398,75.01632,-3.21118,0.30118,4
524.58698,69.52,-21.75964,74.98561,-3.24945,0.30118,4
524.68103,69.53,-21.77529,74.95394,-3.29242,0.30118,4
524.77899,69.54,-21.78537,74.91747,-3.31782,0.30118,4
524.883,69.55,-21.80103,74.88292,-3.32027,0.30118,4
524.98499,69.56,-21.8155,74.84933,-3.31206,0.30118,4
525.08398,69.57,-21.83157,74.82054,-3.30789,0.30117,4
525.17798,69.58,-21.84284,74.78695,-3.30641,0.30117,4
525.284,69.59,-21.85972,74.7524,-3.29273,0.30117,4
525.38397,69.6,-21.87459,74.71593,-3.26016,0.30117,4
525.479,69.61,-21.88867,74.68522,-3.22762,0.30117,4
525.58502,69.62,-21.90276,74.65451,-3.22872,0.30116,4
525.68201,69.63,-21.91525,74.62668,-3.2817,0.30116,4
525.78101,69.64,-21.92854,74.59309,-3.37263,0.30116,4
525.88599,69.65,-21.94383,74.55662,-3.46571,0.30116,4
525.97699,69.66,-21.95592,74.52015,-3.52824,0.30116,4
526.08099,69.67,-21.97361,74.48368,-3.54567,0.30115,4
526.17603,69.68,-21.98969,74.44914,-3.52371,0.30115,4
526.27802,69.69,-22.0026,74.41171,-3.47924,0.30115,4
526.367,69.7,-22.01589,74.37812,-3.43288,0.30115,4
526.47803,69.71,-22.03001,74.34453,-3.40362,0.30115,4
526.57001,69.72,-22.04649,74.31286,-3.40157,0.30114,4
526.67499,69.73,-22.05982,74.27831,-3.42475,0.30114,4
526.78003,69.74,-22.07354,74.24376,-3.46279,0.30114,4
526.88202,69.75,-22.09005,74.20825,-3.50256,0.30114,4
526.97998,69.76,-22.10057,74.17467,-3.53215,0.30113,4
527.08197,69.77,-22.11629,74.13724,-3.54408,0.30113,4
527.18103,69.78,-22.13121,74.10077,-3.53649,0.30113,4
527.27197,69.79,-22.14571,74.06622,-3.51458,0.30113,4
527.38702,69.8,-22.15907,74.03071,-3.48853,0.30112,4
527.47601,69.81,-22.17438,73.99712,-3.47037,0.30112,4
527.57898,69.82,-22.18891,73.96161,-3.46623,0.30112,4
527.67603,69.83,-22.20423,73.92898,-3.47485,0.30112,4
527.776,69.84,-22.21479,73.89348,-3.49234,0.30111,4
527.88397,69.85,-22.23014,73.85701,-3.51461,0.30111,4
527.98499,69.86,-22.24229,73.82342,-3.53819,0.30111,4
528.08002,69.87,-22.25961,73.78791,-3.5563,0.30111,4
528.177,69.88,-22.27415,73.7524,-3.56071,0.3011,4
528.27802,69.89,-22.28989,73.71401,-3.54806,0.3011,4
528.37097,69.9,-22.30443,73.6785,-3.52826,0.3011,4
528.47699,69.91,-22.3158,73.64491,-3.52086,0.30109,4
528.56598,69.92,-22.33233,73.61228,-3.54089,0.30109,4
528.67102,69.93,-22.34769,73.57582,-3.58888,0.30109,4
528.776,69.94,-22.36067,73.53935,-3.65065,0.30109,4
528.87402,69.95,-22.37522,73.50288,-3.7062,0.30108,4
528.97601,69.96,-22.39139,73.46449,-3.73744,0.30108,4
529.07599,69.97,-22.40596,73.42706,-3.73303,0.30108,4
529.16998,69.98,-22.42051,73.38676,-3.69166,0.30107,4
529.27197,69.99,-22.43349,73.35125,-3.62846,0.30107,4
529.37097,70,-22.45165,73.31382,-3.57074,0.30107,4
529.47601,70.01,-22.46624,73.28215,-3.54407,0.30107,4
529.57202,70.02,-22.47882,73.2476,-3.55807,0.30106,4
529.67798,70.03,-22.49541,73.21305,-3.60186,0.30106,4
529.76898,70.04,-22.50957,73.17371,-3.66224,0.30106,4
529.87097,70.05,-22.52576,73.13628,-3.7337,0.30105,4
529.97198,70.06,-22.54035,73.10269,-3.80699,0.30105,4
530.065,70.07,-22.55771,73.06622,-3.86526,0.30105,4
530.16803,70.08,-22.56833,73.01823,-3.89235,0.30104,4
530.27399,70.09,-22.58533,72.98081,-3.87969,0.30104,4
530.37402,70.1,-22.60153,72.94434,-3.83723,0.30104,4
530.47198,70.11,-22.61971,72.90595,-3.78521,0.30103,4
530.56403,70.12,-22.6339,72.86756,-3.74016,0.30103,4
530.66602,70.13,-22.64572,72.82917,-3.71972,0.30103,4
530.76703,70.14,-22.66232,72.79271,-3.73102,0.30102,4
530.86603,70.15,-22.67693,72.76679,-3.75823,0.30102,4
530.95599,70.16,-22.69471,72.71593,-3.77323,0.30102,4
531.05902,70.17,-22.70894,72.67754,-3.76015,0.30101,4
531.164,70.18,-22.72437,72.64203,-3.72516,0.30101,4
531.26703,70.19,-22.7386,72.60845,-3.69221,0.301,4
531.37,70.2,-22.75563,72.57102,-3.68097,0.301,4
531.46997,70.21,-22.77065,72.53263,-3.68696,0.301,4
531.56403,70.22,-22.78766,72.49616,-3.70306,0.30099,4
531.66199,70.23,-22.7983,72.45969,-3.73018,0.30099,4
531.75201,70.24,-22.8157,72.42323,-3.77128,0.30099,4
531.86603,70.25,-22.83316,72.38484,-3.82445,0.30098,4
531.961,70.26,-22.84859,72.34741,-3.88025,0.30098,4
532.05402,70.27,-22.86162,72.30614,-3.93039,0.30097,4
532.15997,70.28,-22.87987,72.2668,-3.97224,0.30097,4
532.258,70.29,-22.89571,72.22745,-4.00552,0.30097,4
532.367,70.3,-22.91118,72.1881,-4.02673,0.30096,4
532.45801,70.31,-22.92701,72.14587,-4.02944,0.30096,4
532.55798,70.32,-22.94246,72.10461,-4.00923,0.30095,4
532.66498,70.33,-22.95794,72.0643,-3.96997,0.30095,4
532.75897,70.34,-22.97418,72.02591,-3.92434,0.30095,4
532.862,70.35,-22.99085,71.98656,-3.88434,0.30094,4
532.96301,70.36,-23.00711,71.94914,-3.85541,0.30094,4
533.05701,70.37,-23.01977,71.90979,-3.83893,0.30093,4
533.15997,70.38,-23.03684,71.8714,-3.83365,0.30093,4
533.26398,70.39,-23.05512,71.83493,-3.83482,0.30093,4
533.35901,70.4,-23.06819,71.79559,-3.83204,0.30092,4
533.46698,70.41,-23.08409,71.7572,-3.81343,0.30092,4
533.56,70.42,-23.10314,71.71689,-3.77413,0.30091,4
533.66302,70.43,-23.12062,71.67946,-3.72362,0.30091,4
533.76599,70.44,-23.13572,71.64395,-3.68183,0.3009,4
533.854,70.45,-23.15356,71.60844,-3.66825,0.3009,4
533.96002,70.46,-23.16668,71.57198,-3.6949,0.30089,4
534.065,70.47,-23.18259,71.53551,-3.76305,0.30089,4
534.16302,70.48,-23.20128,71.49904,-3.86403,0.30089,4
534.258,70.49,-23.21795,71.45969,-3.97958,0.30088,4
534.35797,70.5,-23.23346,71.41939,-4.08432,0.30088,4
534.45898,70.51,-23.24618,71.37524,-4.15232,0.30087,4
534.55103,70.52,-23.26205,71.33397,-4.16914,0.30087,4
534.66302,70.53,-23.2816,71.28887,-4.14086,0.30086,4
534.758,70.54,-23.29709,71.24856,-4.09411,0.30086,4
534.85901,70.55,-23.31461,71.20825,-4.06223,0.30085,4
534.96399,70.56,-23.32735,71.17179,-4.06519,0.30085,4
535.05603,70.57,-23.34644,71.13052,-4.10086,0.30084,4
535.16101,70.58,-23.35959,71.08829,-4.15047,0.30084,4
535.25702,70.59,-23.37749,71.04511,-4.19161,0.30083,4
535.35699,70.6,-23.39342,71.0048,-4.20789,0.30083,4
535.45898,70.61,-23.40896,70.96065,-4.18928,0.30082,4
535.54999,70.62,-23.42526,70.91843,-4.13239,0.30082,4
535.65601,70.63,-23.44242,70.87524,-4.04519,0.30081,4
535.76398,70.64,-23.4576,70.83589,-3.95093,0.30081,4
535.85699,70.65,-23.47591,70.79847,-3.88328,0.3008,4
535.95697,70.66,-23.49105,70.76104,-3.86875,0.3008,4
536.04999,70.67,-23.51017,70.72553,-3.91343,0.30079,4
536.15698,70.68,-23.52495,70.68522,-4.00004,0.30079,4
536.25201,70.69,-23.54248,70.64491,-4.0951,0.30078,4
536.362,70.7,-23.55848,70.60269,-4.16198,0.30078,4
536.45898,70.71,-23.57483,70.55854,-4.17831,0.30077,4
536.56097,70.72,-23.59359,70.5144,-4.14737,0.30077,4
536.65399,70.73,-23.60953,70.47409,-4.09372,0.30076,4
536.755,70.74,-23.62471,70.43474,-4.05281,0.30076,4
536.85797,70.75,-23.64189,70.39539,-4.05188,0.30075,4
536.95502,70.76,-23.65985,70.35701,-4.09408,0.30075,4
537.06,70.77,-23.67584,70.31574,-4.15924,0.30074,4
537.15997,70.78,-23.69222,70.27255,-4.21849,0.30074,4
537.25098,70.79,-23.70937,70.22841,-4.25097,0.30073,4
537.354,70.8,-23.72497,70.18522,-4.25438,0.30073,4
537.45001,70.81,-23.74254,70.143,-4.24507,0.30072,4
537.55298,70.82,-23.76094,70.10077,-4.24351,0.30072,4
537.65997,70.83,-23.77896,70.06046,-4.2563,0.30071,4
537.76001,70.84,-23.79695,70.01824,-4.26973,0.3007,4
537.85199,70.85,-23.81172,69.97313,-4.26221,0.3007,4
537.96002,70.86,-23.82896,69.92802,-4.224,0.30069,4
538.05402,70.87,-23.84813,69.88676,-4.16815,0.30069,4
538.151,70.88,-23.86253,69.84645,-4.12562,0.30068,4
538.258,70.89,-23.88257,69.8071,-4.12353,0.30068,4
538.35901,70.9,-23.89899,69.76775,-4.16301,0.30067,4
538.448,70.91,-23.91616,69.72649,-4.22012,0.30066,4
538.55499,70.92,-23.9342,69.68042,-4.26761,0.30066,4
538.646,70.93,-23.94819,69.63628,-4.29286,0.30065,4
538.74799,70.94,-23.96623,69.59501,-4.30187,0.30065,4
538.85699,70.95,-23.9839,69.55278,-4.31091,0.30064,4
538.94897,70.96,-24.00308,69.50864,-4.33066,0.30064,4
539.04999,70.97,-24.01833,69.46641,-4.35886,0.30063,4
539.15002,70.98,-24.03836,69.42227,-4.38976,0.30062,4
539.25702,70.99,-24.05524,69.37812,-4.42166,0.30062,4
539.35797,71,-24.07049,69.33205,-4.46187,0.30061,4
539.46198,71.01,-24.08935,69.28887,-4.51979,0.3006,4
539.55103,71.02,-24.10655,69.24664,-4.58027,0.3006,4
539.65302,71.03,-24.12461,69.20249,-4.61115,0.30059,4
539.75,71.04,-24.14265,69.14203,-4.59492,0.30059,4
539.83899,71.05,-24.16025,69.10077,-4.54202,0.30058,4
539.94598,71.06,-24.17715,69.06142,-4.48193,0.30057,4
540.04102,71.07,-24.19359,69.01632,-4.43859,0.30057,4
540.14001,71.08,-24.21285,68.97025,-4.40838,0.30056,4
540.24402,71.09,-24.22895,68.92514,-4.37195,0.30056,4
540.34698,71.1,-24.25023,68.881,-4.33124,0.30055,4
540.44598,71.11,-24.26351,68.83973,-4.3086,0.30054,4
540.54901,71.12,-24.284,68.79846,-4.324,0.30054,4
540.64398,71.13,-24.30365,68.75624,-4.38217,0.30053,4
540.74103,71.14,-24.31733,68.71209,-4.46741,0.30052,4
540.84399,71.15,-24.33663,68.66603,-4.55187,0.30052,4
540.94098,71.16,-24.3563,68.61996,-4.6089,0.30051,4
541.04199,71.17,-24.37321,68.57198,-4.62359,0.3005,4
541.14203,71.18,-24.3921,68.52399,-4.59865,0.3005,4
541.24402,71.19,-24.41102,68.47793,-4.55138,0.30049,4
541.33197,71.2,-24.42706,68.43474,-4.50213,0.30049,4
541.44098,71.21,-24.44442,68.39059,-4.46414,0.30048,4
541.54602,71.22,-24.46455,68.34549,-4.44446,0.30047,4
541.651,71.23,-24.4783,68.29942,-4.44966,0.30046,4
541.73901,71.24,-24.50314,68.25816,-4.48544,0.30046,4
541.84399,71.25,-24.51969,68.21497,-4.54567,0.30045,4
541.94397,71.26,-24.53861,68.16891,-4.60656,0.30044,4
542.04401,71.27,-24.55794,68.119,-4.64037,0.30044,4
542.15198,71.28,-24.57531,68.07006,-4.63556,0.30043,4
542.24701,71.29,-24.59502,68.02591,-4.60524,0.30042,4
542.35303,71.3,-24.61119,67.98081,-4.57323,0.30042,4
542.44299,71.31,-24.62688,67.9357,-4.55671,0.30041,4
542.54602,71.32,-24.64943,67.88964,-4.5597,0.3004,4
542.64502,71.33,-24.66677,67.84453,-4.57787,0.3004,4
542.75299,71.34,-24.68776,67.79942,-4.60644,0.30039,4
542.84497,71.35,-24.70308,67.7524,-4.63997,0.30038,4
542.94501,71.36,-24.72363,67.70633,-4.67054,0.30037,4
543.05103,71.37,-24.74222,67.65931,-4.68789,0.30037,4
543.14001,71.38,-24.75992,67.61133,-4.68648,0.30036,4
543.242,71.39,-24.7769,67.56334,-4.67188,0.30035,4
543.349,71.4,-24.79551,67.51728,-4.66044,0.30035,4
543.43799,71.41,-24.81482,67.47217,-4.67372,0.30034,4
543.54303,71.42,-24.83542,67.4261,-4.72144,0.30033,4
543.64203,71.43,-24.85399,67.381,-4.78762,0.30032,4
543.74402,71.44,-24.87059,67.33109,-4.83586,0.30032,4
543.84302,71.45,-24.88877,67.27927,-4.83321,0.30031,4
543.948,71.46,-24.90779,67.22841,-4.77494,0.3003,4
544.04401,71.47,-24.92636,67.18138,-4.69201,0.30029,4
544.14398,71.48,-24.94615,67.13724,-4.63329,0.30029,4
544.24402,71.49,-24.96315,67.09405,-4.62883,0.30028,4
544.34998,71.5,-24.98539,67.04991,-4.6683,0.30027,4
544.44397,71.51,-25.00196,67.00096,-4.71235,0.30026,4
544.547,71.52,-25.02099,66.9501,-4.72656,0.30026,4
544.64899,71.53,-25.04121,66.90115,-4.71076,0.30025,4
544.74103,71.54,-25.06057,66.85605,-4.69592,0.30024,4
544.84698,71.55,-25.07804,66.81286,-4.71447,0.30023,4
544.93903,71.56,-25.0994,66.7668,-4.77145,0.30023,4
545.04498,71.57,-25.11407,66.71689,-4.84179,0.30022,4
545.14301,71.58,-25.13509,66.66699,-4.8945,0.30021,4
545.23901,71.59,-25.15489,66.61516,-4.91548,0.3002,4
545.341,71.6,-25.17354,66.56814,-4.90969,0.3002,4
545.44202,71.61,-25.19459,66.51919,-4.88665,0.30019,4
545.54199,71.62,-25.21363,66.47025,-4.85314,0.30018,4
545.63599,71.63,-25.23264,66.41939,-4.81937,0.30017,4
545.74902,71.64,-25.25057,66.37236,-4.80159,0.30016,4
545.83698,71.65,-25.27035,66.32726,-4.81482,0.30016,4
545.94202,71.66,-25.28784,66.28119,-4.85573,0.30015,4
546.03998,71.67,-25.30608,66.23033,-4.89868,0.30014,4
546.14001,71.68,-25.32515,66.17946,-4.91625,0.30013,4
546.24103,71.69,-25.34502,66.12668,-4.90222,0.30012,4
546.34399,71.7,-25.36491,66.08157,-4.87633,0.30012,4
546.43597,71.71,-25.38313,66.03263,-4.86541,0.30011,4
546.54199,71.72,-25.40345,65.98656,-4.88402,0.3001,4
546.63397,71.73,-25.42368,65.9357,-4.92647,0.30009,4
546.73999,71.74,-25.4424,65.88772,-4.97463,0.30008,4
546.84198,71.75,-25.46151,65.83589,-5.01129,0.30007,4
546.935,71.76,-25.48415,65.78599,-5.0259,0.30007,4
547.03998,71.77,-25.50208,65.73417,-5.01893,0.30006,4
547.138,71.78,-25.52116,65.68426,-5.0015,0.30005,4
547.23999,71.79,-25.54108,65.63436,-4.99012,0.30004,4
547.336,71.8,-25.56416,65.58637,-4.99666,0.30003,4
547.43201,71.81,-25.58244,65.53647,-5.0192,0.30003,4
547.53601,71.82,-25.60398,65.48656,-5.043,0.30002,4
547.63599,71.83,-25.62589,65.43378,-5.05002,0.30001,4
547.73499,71.84,-25.64021,65.38292,-5.03238,0.3,4
547.83698,71.85,-25.66175,65.33205,-4.99898,0.29999,4
547.93903,71.86,-25.68369,65.28311,-4.96951,0.29998,4
548.03302,71.87,-25.70278,65.23513,-4.96344,0.29997,4
548.14203,71.88,-25.71718,65.18522,-4.99124,0.29997,4
548.24597,71.89,-25.73915,65.13628,-5.04928,0.29996,4
548.34497,71.9,-25.75988,65.08637,-5.1172,0.29995,4
548.43402,71.91,-25.77815,65.03455,-5.16691,0.29994,4
548.54303,71.92,-25.79736,64.97889,-5.17915,0.29993,4
548.64099,71.93,-25.8173,64.9261,-5.15726,0.29992,4
548.73297,71.94,-25.8384,64.87524,-5.12709,0.29991,4
548.83301,71.95,-25.85556,64.82726,-5.11692,0.2999,4
548.93402,71.96,-25.87513,64.77735,-5.14015,0.2999,4
549.03302,71.97,-25.89629,64.72457,-5.19086,0.29989,4
549.13599,71.98,-25.91509,64.67083,-5.26159,0.29988,4
549.22803,71.99,-25.9358,64.619,-5.3498,0.29987,4
549.33099,72,-25.9542,64.56814,-5.43509,0.29986,4
549.42902,72.01,-25.97097,64.51632,-5.48246,0.29985,4
549.53003,72.02,-25.99136,64.44626,-5.46611,0.29984,4
549.63202,72.03,-26.01137,64.39635,-5.39272,0.29983,4
549.73401,72.04,-26.03098,64.34453,-5.30291,0.29982,4
549.82599,72.05,-26.05011,64.29463,-5.24598,0.29982,4
549.92902,72.06,-26.07014,64.2428,-5.24234,0.29981,4
550.02802,72.07,-26.09134,64.19098,-5.27233,0.2998,4
550.133,72.08,-26.10738,64.13724,-5.30708,0.29979,4
550.23499,72.09,-26.12741,64.08253,-5.32563,0.29978,4
550.336,72.1,-26.15024,64.02879,-5.32164,0.29977,4
550.43597,72.11,-26.16986,63.97601,-5.30459,0.29976,4
550.52698,72.12,-26.18821,63.92323,-5.2895,0.29975,4
