#FILE:                       ,char_NF_23_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char NF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,23/06/2010 16:36:56             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.33,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,
,,,,,
##Temp./?C,Time/min,DTA/(mW/mg),Mass/%,Sensit./(‘V/mW),Segment
108.389,28.97,-1.54429,99.20329,0.12788,4
108.497,28.98,-1.55304,99.20136,0.12794,4
108.604,28.99,-1.55992,99.19942,0.12799,4
108.703,29,-1.56398,99.19845,0.12805,4
108.811,29.01,-1.57552,99.19652,0.12811,4
108.916,29.02,-1.57954,99.19555,0.12817,4
109.017,29.03,-1.5883,99.19458,0.12822,4
109.124,29.04,-1.60267,99.19264,0.12828,4
109.232,29.05,-1.61042,99.19071,0.12834,4
109.338,29.06,-1.62195,99.19071,0.1284,4
109.432,29.07,-1.62978,99.18877,0.12845,4
109.545,29.08,-1.63371,99.1878,0.12851,4
109.659,29.09,-1.64233,99.18683,0.12857,4
109.763,29.1,-1.65478,99.18587,0.12863,4
109.861,29.11,-1.66349,99.1849,0.12868,4
109.98,29.12,-1.66923,99.1849,0.12875,4
110.081,29.13,-1.67979,99.1849,0.1288,4
110.202,29.14,-1.68176,99.18393,0.12887,4
110.309,29.15,-1.69325,99.1849,0.12892,4
110.432,29.16,-1.70638,99.1849,0.12899,4
110.532,29.17,-1.71878,99.1849,0.12905,4
110.635,29.18,-1.72553,99.1878,0.1291,4
110.757,29.19,-1.73401,99.18877,0.12917,4
110.864,29.2,-1.74072,99.18974,0.12923,4
110.968,29.21,-1.74463,99.19071,0.12929,4
111.099,29.22,-1.75302,99.18974,0.12936,4
111.2,29.23,-1.76443,99.18974,0.12941,4
111.325,29.24,-1.76724,99.18974,0.12948,4
111.43,29.25,-1.77393,99.18974,0.12954,4
111.541,29.26,-1.78337,99.18974,0.1296,4
111.66,29.27,-1.78527,99.19071,0.12966,4
111.778,29.28,-1.79651,99.18974,0.12973,4
111.891,29.29,-1.80591,99.18877,0.12979,4
112.003,29.3,-1.81719,99.18877,0.12985,4
112.106,29.31,-1.81922,99.18974,0.12991,4
112.231,29.32,-1.82473,99.18974,0.12998,4
112.351,29.33,-1.83591,99.18877,0.13004,4
112.458,29.34,-1.84996,99.18974,0.1301,4
112.583,29.35,-1.85364,99.18974,0.13017,4
112.696,29.36,-1.86019,99.18974,0.13023,4
112.816,29.37,-1.86854,99.19071,0.1303,4
112.931,29.38,-1.87228,99.19071,0.13036,4
113.048,29.39,-1.88063,99.18877,0.13042,4
113.171,29.4,-1.89079,99.18877,0.13049,4
113.281,29.41,-1.89826,99.18877,0.13055,4
113.412,29.42,-1.90277,99.1878,0.13062,4
113.529,29.43,-1.91202,99.18683,0.13069,4
113.64,29.44,-1.91854,99.18587,0.13075,4
113.758,29.45,-1.91851,99.18683,0.13081,4
113.876,29.46,-1.92958,99.18587,0.13088,4
114.003,29.47,-1.9369,99.18587,0.13095,4
114.126,29.48,-1.93864,99.18587,0.13102,4
114.245,29.49,-1.95152,99.18587,0.13108,4
114.371,29.5,-1.95695,99.1878,0.13115,4
114.48,29.51,-1.96159,99.1878,0.13121,4
114.611,29.52,-1.96881,99.18974,0.13128,4
114.731,29.53,-1.97243,99.19071,0.13135,4
114.853,29.54,-1.97971,99.19167,0.13142,4
114.979,29.55,-1.98695,99.19264,0.13148,4
115.11,29.56,-1.99046,99.19264,0.13156,4
115.219,29.57,-1.99875,99.19458,0.13162,4
115.339,29.58,-2.0051,99.19458,0.13168,4
115.459,29.59,-2.01052,99.19458,0.13175,4
115.597,29.6,-2.02772,99.19458,0.13182,4
115.711,29.61,-2.02768,99.19555,0.13189,4
115.833,29.62,-2.03673,99.19458,0.13195,4
115.948,29.63,-2.04584,99.19555,0.13202,4
116.087,29.64,-2.04832,99.19458,0.13209,4
116.212,29.65,-2.05274,99.19555,0.13216,4
116.327,29.66,-2.06274,99.19458,0.13223,4
116.466,29.67,-2.06338,99.19555,0.1323,4
116.586,29.68,-2.06692,99.19458,0.13237,4
116.702,29.69,-2.07964,99.19361,0.13243,4
116.837,29.7,-2.08211,99.19458,0.13251,4
116.969,29.71,-2.08097,99.19458,0.13258,4
117.086,29.72,-2.08999,99.19458,0.13265,4
117.2,29.73,-2.10176,99.19458,0.13271,4
117.34,29.74,-2.10327,99.19555,0.13279,4
117.464,29.75,-2.10583,99.19651,0.13285,4
117.591,29.76,-2.1111,99.19748,0.13292,4
117.718,29.77,-2.1209,99.19748,0.13299,4
117.847,29.78,-2.1234,99.19748,0.13307,4
117.971,29.79,-2.12867,99.19845,0.13313,4
118.105,29.8,-2.13934,99.19845,0.1332,4
118.225,29.81,-2.14187,99.19748,0.13327,4
118.36,29.82,-2.1443,99.19555,0.13335,4
118.479,29.83,-2.15413,99.19458,0.13341,4
118.607,29.84,-2.15667,99.19264,0.13348,4
118.743,29.85,-2.15993,99.19167,0.13356,4
118.864,29.86,-2.16881,99.18974,0.13363,4
118.994,29.87,-2.1776,99.1878,0.1337,4
119.123,29.88,-2.17553,99.1849,0.13377,4
119.254,29.89,-2.17525,99.18296,0.13384,4
119.388,29.9,-2.1858,99.18006,0.13392,4
119.51,29.91,-2.18921,99.17909,0.13398,4
119.639,29.92,-2.19436,99.17522,0.13406,4
119.767,29.93,-2.19501,99.17425,0.13413,4
119.903,29.94,-2.20192,99.17328,0.1342,4
120.025,29.95,-2.20439,99.17135,0.13427,4
120.154,29.96,-2.21222,99.16941,0.13434,4
120.289,29.97,-2.21819,99.16844,0.13442,4
120.416,29.98,-2.21883,99.16844,0.13449,4
120.541,29.99,-2.22578,99.16747,0.13456,4
120.669,30,-2.23,99.16747,0.13463,4
120.806,30.01,-2.23329,99.16651,0.1347,4
120.939,30.02,-2.2365,99.16651,0.13478,4
121.069,30.03,-2.24069,99.16651,0.13485,4
121.194,30.04,-2.24671,99.16651,0.13492,4
121.317,30.05,-2.24916,99.16651,0.13499,4
121.454,30.06,-2.25417,99.16554,0.13506,4
121.584,30.07,-2.25834,99.16651,0.13513,4
121.714,30.08,-2.26519,99.16651,0.13521,4
121.852,30.09,-2.26659,99.16554,0.13528,4
121.981,30.1,-2.26628,99.16554,0.13535,4
122.107,30.11,-2.26875,99.16554,0.13542,4
122.243,30.12,-2.27813,99.16554,0.1355,4
122.365,30.13,-2.27878,99.16554,0.13557,4
122.491,30.14,-2.28563,99.16554,0.13564,4
122.63,30.15,-2.29146,99.16554,0.13572,4
122.761,30.16,-2.29291,99.16554,0.13579,4
122.886,30.17,-2.29352,99.16651,0.13586,4
123.023,30.18,-2.30202,99.16554,0.13593,4
123.144,30.19,-2.30711,99.16747,0.136,4
123.292,30.2,-2.30749,99.16651,0.13608,4
123.414,30.21,-2.31167,99.16651,0.13615,4
123.54,30.22,-2.31404,99.16747,0.13622,4
123.674,30.23,-2.31721,99.16747,0.1363,4
123.804,30.24,-2.32844,99.16747,0.13637,4
123.945,30.25,-2.32795,99.16941,0.13645,4
124.07,30.26,-2.32765,99.16941,0.13652,4
124.209,30.27,-2.32907,99.17038,0.13659,4
124.34,30.28,-2.33217,99.17038,0.13667,4
124.468,30.29,-2.33626,99.17038,0.13674,4
124.607,30.3,-2.34562,99.17135,0.13681,4
124.729,30.31,-2.34527,99.17135,0.13688,4
124.863,30.32,-2.34664,99.17038,0.13696,4
125.002,30.33,-2.3524,99.17038,0.13704,4
125.13,30.34,-2.35468,99.17135,0.13711,4
125.261,30.35,-2.35607,99.17038,0.13718,4
125.406,30.36,-2.36091,99.16941,0.13726,4
125.534,30.37,-2.36227,99.16941,0.13733,4
125.669,30.38,-2.36362,99.16844,0.13741,4
125.796,30.39,-2.36768,99.16844,0.13748,4
125.931,30.4,-2.36902,99.16747,0.13756,4
126.057,30.41,-2.3766,99.16747,0.13763,4
126.197,30.42,-2.3814,99.16747,0.1377,4
126.317,30.43,-2.38551,99.16747,0.13777,4
126.451,30.44,-2.3886,99.16651,0.13785,4
126.587,30.45,-2.38904,99.16651,0.13792,4
126.719,30.46,-2.39127,99.16554,0.138,4
126.865,30.47,-2.39336,99.1636,0.13808,4
126.976,30.48,-2.39754,99.16166,0.13814,4
127.111,30.49,-2.40499,99.15973,0.13822,4
127.245,30.5,-2.40281,99.15779,0.13829,4
127.377,30.51,-2.40415,99.15586,0.13836,4
127.512,30.52,-2.40546,99.15295,0.13844,4
127.644,30.53,-2.41029,99.15102,0.13851,4
127.773,30.54,-2.41428,99.14908,0.13859,4
127.908,30.55,-2.41915,99.14811,0.13866,4
128.05,30.56,-2.41855,99.14714,0.13874,4
128.173,30.57,-2.4191,99.14618,0.13881,4
128.311,30.58,-2.42211,99.14618,0.13889,4
128.439,30.59,-2.42347,99.14618,0.13896,4
128.57001,30.6,-2.42219,99.14618,0.13903,4
128.69901,30.61,-2.42963,99.14618,0.1391,4
128.83,30.62,-2.43356,99.14714,0.13918,4
128.965,30.63,-2.43832,99.14714,0.13925,4
129.101,30.64,-2.44047,99.14714,0.13933,4
129.237,30.65,-2.44173,99.14811,0.13941,4
129.367,30.66,-2.44045,99.14908,0.13948,4
129.507,30.67,-2.44262,99.15005,0.13955,4
129.631,30.68,-2.44913,99.15005,0.13963,4
129.76199,30.69,-2.45477,99.15102,0.1397,4
129.89,30.7,-2.45178,99.15198,0.13977,4
130.02499,30.71,-2.45218,99.15295,0.13985,4
130.15601,30.72,-2.45608,99.15295,0.13992,4
130.291,30.73,-2.45993,99.15392,0.14,4
130.429,30.74,-2.45771,99.15392,0.14008,4
130.55499,30.75,-2.46165,99.15295,0.14015,4
130.69,30.76,-2.46636,99.15295,0.14022,4
130.812,30.77,-2.47033,99.15295,0.14029,4
130.939,30.78,-2.46907,99.15198,0.14036,4
131.069,30.79,-2.46606,99.15005,0.14044,4
131.202,30.8,-2.47252,99.14908,0.14051,4
131.328,30.81,-2.47297,99.14714,0.14058,4
131.47301,30.82,-2.47412,99.14618,0.14066,4
131.60001,30.83,-2.4763,99.14618,0.14073,4
131.733,30.84,-2.47928,99.14521,0.14081,4
131.862,30.85,-2.4823,99.14424,0.14088,4
132.002,30.86,-2.48351,99.14327,0.14096,4
132.127,30.87,-2.48568,99.1423,0.14103,4
132.26401,30.88,-2.49118,99.1423,0.14111,4
132.386,30.89,-2.49168,99.14134,0.14118,4
132.519,30.9,-2.49465,99.14134,0.14125,4
132.653,30.91,-2.49331,99.14037,0.14133,4
132.78799,30.92,-2.49882,99.14037,0.1414,4
132.90601,30.93,-2.50112,99.1394,0.14147,4
133.043,30.94,-2.50312,99.1394,0.14155,4
133.179,30.95,-2.50262,99.13843,0.14162,4
133.30701,30.96,-2.50398,99.13843,0.14169,4
133.44,30.97,-2.50514,99.13843,0.14177,4
133.57201,30.98,-2.50468,99.1394,0.14184,4
133.694,30.99,-2.50773,99.1394,0.14191,4
133.834,31,-2.50463,99.14037,0.14199,4
133.964,31.01,-2.5076,99.14037,0.14207,4
134.093,31.02,-2.50972,99.14037,0.14214,4
134.228,31.03,-2.51178,99.14134,0.14222,4
134.34801,31.04,-2.51313,99.14134,0.14228,4
134.476,31.05,-2.5161,99.14134,0.14236,4
134.617,31.06,-2.5198,99.14134,0.14243,4
134.742,31.07,-2.51855,99.14134,0.14251,4
134.871,31.08,-2.52235,99.14134,0.14258,4
135.011,31.09,-2.52265,99.1394,0.14266,4
135.123,31.1,-2.52068,99.1394,0.14272,4
135.26199,31.11,-2.52523,99.13843,0.1428,4
135.38901,31.12,-2.52904,99.13746,0.14287,4
135.52499,31.13,-2.53107,99.1365,0.14295,4
135.65601,31.14,-2.53145,99.13553,0.14302,4
135.774,31.15,-2.5345,99.13359,0.14309,4
135.922,31.16,-2.53893,99.13262,0.14317,4
136.045,31.17,-2.53685,99.13069,0.14324,4
136.17,31.18,-2.54404,99.13069,0.14331,4
136.30299,31.19,-2.54105,99.12875,0.14339,4
136.429,31.2,-2.53638,99.12778,0.14346,4
136.55701,31.21,-2.53848,99.12682,0.14353,4
136.685,31.22,-2.54309,99.12682,0.1436,4
136.813,31.23,-2.54434,99.12682,0.14368,4
136.942,31.24,-2.54304,99.12682,0.14375,4
137.08099,31.25,-2.5467,99.12682,0.14383,4
137.213,31.26,-2.54538,99.12778,0.1439,4
137.33501,31.27,-2.55256,99.12778,0.14397,4
137.461,31.28,-2.55213,99.12778,0.14404,4
137.584,31.29,-2.55258,99.12875,0.14411,4
137.72701,31.3,-2.55366,99.12875,0.14419,4
137.84399,31.31,-2.55584,99.13069,0.14426,4
137.976,31.32,-2.55536,99.13166,0.14434,4
138.11,31.33,-2.55401,99.13166,0.14441,4
138.23801,31.34,-2.55692,99.13262,0.14448,4
138.366,31.35,-2.5548,99.13262,0.14456,4
138.487,31.36,-2.55777,99.13359,0.14463,4
138.616,31.37,-2.56233,99.13359,0.1447,4
138.752,31.38,-2.5618,99.13359,0.14478,4
138.88699,31.39,-2.56462,99.13359,0.14485,4
139.013,31.4,-2.5692,99.13359,0.14492,4
139.132,31.41,-2.56633,99.13262,0.14499,4
139.25301,31.42,-2.56929,99.13262,0.14506,4
139.388,31.43,-2.5696,99.13166,0.14514,4
139.50999,31.44,-2.57097,99.13069,0.1452,4
139.649,31.45,-2.5753,99.13069,0.14529,4
139.767,31.46,-2.57495,99.12972,0.14535,4
139.892,31.47,-2.57785,99.12972,0.14542,4
140.024,31.48,-2.57652,99.12875,0.1455,4
140.15199,31.49,-2.58188,99.12875,0.14557,4
140.27901,31.5,-2.57811,99.12778,0.14564,4
140.396,31.51,-2.57943,99.12778,0.14571,4
140.534,31.52,-2.5797,99.12682,0.14579,4
140.659,31.53,-2.58176,99.12682,0.14586,4
140.778,31.54,-2.58388,99.12585,0.14593,4
140.90601,31.55,-2.58431,99.12488,0.146,4
141.022,31.56,-2.58474,99.12488,0.14607,4
141.16701,31.57,-2.58493,99.12391,0.14615,4
141.287,31.58,-2.58787,99.12391,0.14622,4
141.408,31.59,-2.58755,99.12391,0.14628,4
141.533,31.6,-2.59366,99.12294,0.14636,4
141.66901,31.61,-2.58981,99.12294,0.14643,4
141.78999,31.62,-2.59768,99.12294,0.1465,4
141.91901,31.63,-2.59555,99.12294,0.14658,4
142.04601,31.64,-2.59509,99.12294,0.14665,4
142.164,31.65,-2.59473,99.12294,0.14672,4
142.29601,31.66,-2.5967,99.12294,0.14679,4
142.424,31.67,-2.59788,99.12294,0.14686,4
142.539,31.68,-2.59507,99.12294,0.14693,4
142.67,31.69,-2.59211,99.12197,0.147,4
142.785,31.7,-2.59095,99.12197,0.14707,4
142.91499,31.71,-2.59129,99.12197,0.14714,4
143.052,31.72,-2.59321,99.12101,0.14722,4
143.16901,31.73,-2.59614,99.12101,0.14729,4
