#FILE:                       ,char_LF_24_06_10again.dsu     ,,,,
#FORMAT:                     ,NETZSCH5                      ,,,,
#IDENTITY:                   ,char LF                       ,,,,
#DECIMAL:                    ,POINT                         ,,,,
#SEPARATOR:                  ,COMMA                         ,,,,
#MTYPE:                      ,DTA                           ,,,,
#MSUBTYPE:                   ,                              ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C             ,,,,
#PROJECT:                    ,Torrefaction                  ,,,,
#DATE/TIME:                  ,24/06/2010 16:20:36           ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu          ,,,,
#LABORATORY:                 ,Sustainable Research Energ    ,,,,
#OPERATOR:                   ,EMF                           ,,,,
#REMARK:                     ,                              ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying,,,,
#SAMPLE MASS /mg:            ,9.95,,,,
#MATERIAL:                   ,Alumina                       ,,,,
#REFERENCE:                  ,Alumina                       ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/0.0....10.0K/min,,,,
#SEGMENT:                    ,S1-4/4                        ,,,,
,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
177.65199,34.77,-3.92946,99.18693,0.16724,4
177.759,34.78,-3.92724,99.18593,0.1673,4
177.873,34.79,-3.93017,99.18593,0.16737,4
177.972,34.8,-3.93107,99.18593,0.16743,4
178.08,34.81,-3.93408,99.18693,0.16749,4
178.19099,34.82,-3.93631,99.18693,0.16755,4
178.298,34.83,-3.93709,99.18693,0.16762,4
178.41299,34.84,-3.93701,99.18593,0.16768,4
178.504,34.85,-3.93581,99.18593,0.16774,4
178.619,34.86,-3.93567,99.18492,0.16781,4
178.715,34.87,-3.93361,99.18291,0.16786,4
178.83,34.88,-3.93503,99.17889,0.16793,4
178.93201,34.89,-3.93662,99.17688,0.16799,4
179.041,34.9,-3.93886,99.17286,0.16805,4
179.147,34.91,-3.93666,99.17085,0.16811,4
179.248,34.92,-3.93528,99.16884,0.16817,4
179.364,34.93,-3.94116,99.16784,0.16824,4
179.457,34.94,-3.94361,99.16683,0.1683,4
179.58,34.95,-3.94118,99.16683,0.16837,4
179.681,34.96,-3.93607,99.16683,0.16843,4
179.79201,34.97,-3.94201,99.16683,0.16849,4
179.88901,34.98,-3.93993,99.16583,0.16855,4
179.992,34.99,-3.94001,99.16482,0.16861,4
180.11099,35,-3.93317,99.16382,0.16868,4
180.23,35.01,-3.93751,99.16181,0.16875,4
180.32001,35.02,-3.93404,99.15879,0.1688,4
180.425,35.03,-3.93708,99.15477,0.16886,4
180.53,35.04,-3.9349,99.14975,0.16892,4
180.636,35.05,-3.94089,99.14573,0.16899,4
180.74899,35.06,-3.94306,99.1407,0.16905,4
180.83701,35.07,-3.94186,99.13769,0.1691,4
180.95,35.08,-3.94032,99.13367,0.16917,4
181.056,35.09,-3.9411,99.13166,0.16923,4
181.16299,35.1,-3.94187,99.12864,0.16929,4
181.272,35.11,-3.94483,99.12764,0.16936,4
181.368,35.12,-3.94278,99.12563,0.16941,4
181.479,35.13,-3.94646,99.12462,0.16948,4
181.582,35.14,-3.94505,99.12462,0.16954,4
181.69299,35.15,-3.94798,99.12462,0.16961,4
181.806,35.16,-3.94875,99.12362,0.16967,4
181.897,35.17,-3.94816,99.12462,0.16972,4
182.00999,35.18,-3.94972,99.12462,0.16979,4
182.10899,35.19,-3.95354,99.12663,0.16984,4
182.218,35.2,-3.95045,99.12864,0.16991,4
182.326,35.21,-3.9512,99.12965,0.16998,4
182.431,35.22,-3.94977,99.13266,0.17004,4
182.533,35.23,-3.95207,99.13467,0.1701,4
182.631,35.24,-3.95074,99.13668,0.17015,4
182.742,35.25,-3.9507,99.13769,0.17022,4
182.851,35.26,-3.95217,99.1397,0.17028,4
182.957,35.27,-3.95294,99.14171,0.17035,4
183.065,35.28,-3.95516,99.14271,0.17041,4
183.162,35.29,-3.95826,99.14271,0.17047,4
183.271,35.3,-3.95678,99.14271,0.17053,4
183.37199,35.31,-3.95614,99.14171,0.17059,4
183.48399,35.32,-3.96051,99.14171,0.17065,4
183.588,35.33,-3.96057,99.14171,0.17072,4
183.69,35.34,-3.96065,99.1397,0.17078,4
183.799,35.35,-3.95844,99.13769,0.17084,4
183.90199,35.36,-3.9578,99.13467,0.1709,4
184.007,35.37,-3.95571,99.13065,0.17096,4
184.117,35.38,-3.96073,99.12663,0.17103,4
184.218,35.39,-3.96157,99.12362,0.17108,4
184.32201,35.4,-3.95942,99.1196,0.17115,4
184.424,35.41,-3.96464,99.11759,0.17121,4
184.534,35.42,-3.96388,99.11658,0.17127,4
184.64,35.43,-3.94998,99.11558,0.17133,4
184.744,35.44,-3.96397,99.11457,0.17139,4
184.853,35.45,-3.96542,99.11457,0.17146,4
184.96001,35.46,-3.97129,99.11558,0.17152,4
185.06599,35.47,-3.96546,99.11658,0.17158,4
185.168,35.48,-3.9714,99.11759,0.17164,4
185.267,35.49,-3.96933,99.1206,0.1717,4
185.382,35.5,-3.97435,99.12261,0.17177,4
185.48399,35.51,-3.97004,99.12563,0.17183,4
185.589,35.52,-3.973,99.12864,0.17189,4
185.689,35.53,-3.97822,99.13166,0.17195,4
185.795,35.54,-3.97533,99.13266,0.17201,4
185.91,35.55,-3.97085,99.13367,0.17208,4
186.01601,35.56,-3.97087,99.13467,0.17214,4
186.112,35.57,-3.97395,99.13568,0.1722,4
186.211,35.58,-3.97845,99.13467,0.17225,4
186.32201,35.59,-3.98059,99.13467,0.17232,4
186.44299,35.6,-3.98186,99.13568,0.17239,4
186.524,35.61,-3.97858,99.13568,0.17244,4
186.64101,35.62,-3.97773,99.13467,0.17251,4
186.75,35.63,-3.9828,99.13467,0.17257,4
186.854,35.64,-3.97921,99.13467,0.17263,4
186.957,35.65,-3.98146,99.13367,0.17269,4
187.06799,35.66,-3.98359,99.13367,0.17276,4
187.166,35.67,-3.98081,99.13367,0.17281,4
187.269,35.68,-3.98378,99.13266,0.17287,4
187.368,35.69,-3.98462,99.13266,0.17293,4
187.479,35.7,-3.98675,99.13266,0.173,4
187.577,35.71,-3.98616,99.13166,0.17306,4
187.686,35.72,-3.98976,99.13166,0.17312,4
187.786,35.73,-3.98769,99.13166,0.17318,4
187.90199,35.74,-3.98615,99.13065,0.17324,4
188.002,35.75,-3.98987,99.13065,0.1733,4
188.099,35.76,-3.98636,99.12965,0.17336,4
188.22301,35.77,-3.98758,99.12864,0.17343,4
188.315,35.78,-3.99069,99.12864,0.17349,4
188.429,35.79,-3.98915,99.12864,0.17356,4
188.51601,35.8,-3.99159,99.12764,0.17361,4
188.63901,35.81,-3.99355,99.12864,0.17368,4
188.73199,35.82,-3.99519,99.12864,0.17373,4
188.836,35.83,-3.99885,99.13065,0.17379,4
188.94901,35.84,-3.99226,99.13065,0.17386,4
189.045,35.85,-3.99025,99.12965,0.17392,4
189.15401,35.86,-3.99383,99.12965,0.17398,4
189.25,35.87,-3.9911,99.12864,0.17404,4
189.36501,35.88,-3.99965,99.12764,0.1741,4
189.47301,35.89,-3.9982,99.12663,0.17417,4
189.569,35.9,-4.00195,99.12563,0.17422,4
189.677,35.91,-4.00194,99.12563,0.17429,4
189.78101,35.92,-3.99909,99.12462,0.17435,4
189.883,35.93,-4.0042,99.12261,0.17441,4
189.987,35.94,-4.00424,99.12261,0.17447,4
190.086,35.95,-4.00651,99.1206,0.17453,4
190.185,35.96,-4.00517,99.11859,0.17459,4
190.291,35.97,-4.01022,99.11859,0.17465,4
190.39799,35.98,-4.00806,99.11658,0.17471,4
190.511,35.99,-4.01085,99.11558,0.17478,4
190.61099,36,-4.00807,99.11457,0.17484,4
190.71001,36.01,-4.01176,99.11357,0.17489,4
190.813,36.02,-4.01397,99.11256,0.17495,4
190.93201,36.03,-4.01452,99.11156,0.17502,4
191.02901,36.04,-4.01249,99.11055,0.17508,4
191.127,36.05,-4.01261,99.11055,0.17514,4
191.242,36.06,-4.01608,99.10955,0.17521,4
191.347,36.07,-4.01826,99.10854,0.17527,4
191.442,36.08,-4.01698,99.10955,0.17532,4
191.53999,36.09,-4.01709,99.10955,0.17538,4
191.64999,36.1,-4.01561,99.11055,0.17545,4
191.757,36.11,-4.01561,99.11156,0.17551,4
191.855,36.12,-4.02001,99.11156,0.17557,4
191.96201,36.13,-4.01929,99.11256,0.17563,4
192.06799,36.14,-4.02502,99.11256,0.17569,4
192.16901,36.15,-4.0258,99.11256,0.17575,4
192.282,36.16,-4.02214,99.11256,0.17582,4
192.37199,36.17,-4.02593,99.11156,0.17587,4
192.492,36.18,-4.02718,99.11156,0.17594,4
192.59399,36.19,-4.02652,99.10854,0.176,4
192.69501,36.2,-4.0273,99.10653,0.17606,4
192.789,36.21,-4.02818,99.10452,0.17611,4
192.903,36.22,-4.02598,99.10151,0.17618,4
193.008,36.23,-4.02677,99.09849,0.17624,4
193.112,36.24,-4.02955,99.09648,0.1763,4
193.20799,36.25,-4.02908,99.09548,0.17636,4
193.30901,36.26,-4.02987,99.09447,0.17641,4
193.41499,36.27,-4.03189,99.09447,0.17648,4
193.526,36.28,-4.03254,99.09447,0.17655,4
193.627,36.29,-4.03189,99.09548,0.17661,4
193.737,36.3,-4.03326,99.09749,0.17667,4
193.84,36.31,-4.03828,99.09849,0.17673,4
193.936,36.32,-4.03699,99.1005,0.17679,4
194.04401,36.33,-4.03696,99.10352,0.17685,4
194.146,36.34,-4.03631,99.10553,0.17691,4
194.239,36.35,-4.0379,99.10754,0.17697,4
194.354,36.36,-4.03778,99.10854,0.17703,4
194.45599,36.37,-4.03996,99.10854,0.17709,4
194.556,36.38,-4.04004,99.10854,0.17715,4
194.668,36.39,-4.03925,99.10854,0.17722,4
194.76601,36.4,-4.04219,99.10854,0.17728,4
194.87801,36.41,-4.04352,99.10854,0.17734,4
194.98399,36.42,-4.04918,99.10854,0.1774,4
195.089,36.43,-4.04707,99.10754,0.17747,4
195.17999,36.44,-4.04797,99.10754,0.17752,4
195.27,36.45,-4.0496,99.10754,0.17757,4
195.39,36.46,-4.05011,99.10754,0.17764,4
195.492,36.47,-4.05228,99.10754,0.1777,4
195.60001,36.48,-4.05295,99.10854,0.17777,4
195.70399,36.49,-4.05585,99.10955,0.17782,4
195.79601,36.5,-4.05739,99.10955,0.17788,4
195.905,36.51,-4.05741,99.11055,0.17794,4
196.002,36.52,-4.05749,99.11256,0.178,4
196.11099,36.53,-4.05459,99.11357,0.17807,4
196.21899,36.54,-4.05738,99.11558,0.17813,4
196.321,36.55,-4.05742,99.11658,0.17819,4
196.423,36.56,-4.06099,99.11658,0.17825,4
196.52,36.57,-4.0604,99.11558,0.17831,4
196.631,36.58,-4.05821,99.11558,0.17837,4
196.729,36.59,-4.05901,99.11457,0.17843,4
196.82899,36.6,-4.0626,99.11457,0.17849,4
196.929,36.61,-4.06549,99.11156,0.17855,4
197.045,36.62,-4.06464,99.11055,0.17861,4
197.147,36.63,-4.06679,99.10955,0.17867,4
197.248,36.64,-4.06825,99.10854,0.17873,4
197.35699,36.65,-4.06609,99.10653,0.1788,4
197.452,36.66,-4.07115,99.10452,0.17885,4
197.55099,36.67,-4.06842,99.10251,0.17891,4
197.668,36.68,-4.06685,99.10251,0.17898,4
197.761,36.69,-4.06842,99.1005,0.17904,4
197.86099,36.7,-4.07059,99.1005,0.17909,4
197.97099,36.71,-4.07123,99.0995,0.17916,4
198.073,36.72,-4.07057,99.09849,0.17922,4
198.175,36.73,-4.07271,99.09749,0.17928,4
198.267,36.74,-4.06938,99.09648,0.17933,4
198.373,36.75,-4.07287,99.09648,0.1794,4
198.48801,36.76,-4.07414,99.09548,0.17946,4
198.58701,36.77,-4.07772,99.09548,0.17952,4
198.694,36.78,-4.07979,99.09447,0.17958,4
198.79601,36.79,-4.07982,99.09447,0.17964,4
198.88901,36.8,-4.08348,99.09347,0.1797,4
199,36.81,-4.08479,99.09347,0.17976,4
199.09599,36.82,-4.0884,99.09347,0.17982,4
199.20399,36.83,-4.08771,99.09447,0.17988,4
199.308,36.84,-4.08637,99.09447,0.17994,4
199.416,36.85,-4.08832,99.09347,0.18001,4
199.51401,36.86,-4.0898,99.09347,0.18007,4
199.60899,36.87,-4.09075,99.09246,0.18012,4
199.72099,36.88,-4.08983,99.09246,0.18019,4
199.828,36.89,-4.0898,99.09146,0.18025,4
199.927,36.9,-4.09126,99.09045,0.18031,4
200.032,36.91,-4.09195,99.09045,0.18037,4
200.132,36.92,-4.09062,99.08844,0.18043,4
200.23399,36.93,-4.09483,99.08744,0.18049,4
200.334,36.94,-4.09559,99.08643,0.18055,4
200.439,36.95,-4.09627,99.08543,0.18061,4
200.532,36.96,-4.09712,99.08442,0.18066,4
200.645,36.97,-4.09701,99.08442,0.18073,4
200.756,36.98,-4.10178,99.08442,0.1808,4
200.84801,36.99,-4.10611,99.08442,0.18085,4
200.959,37,-4.10602,99.08543,0.18091,4
201.061,37.01,-4.10397,99.08744,0.18097,4
201.15601,37.02,-4.10548,99.08744,0.18103,4
201.257,37.03,-4.10136,99.08945,0.18109,4
201.366,37.04,-4.10476,99.09246,0.18115,4
201.465,37.05,-4.10761,99.09347,0.18121,4
201.569,37.06,-4.10969,99.09648,0.18127,4
201.68201,37.07,-4.11234,99.09749,0.18134,4
201.771,37.08,-4.11046,99.09849,0.18139,4
201.881,37.09,-4.11038,99.0995,0.18146,4
201.978,37.1,-4.11117,99.0995,0.18151,4
202.08,37.11,-4.11396,99.0995,0.18157,4
202.198,37.12,-4.11101,99.0995,0.18164,4
202.283,37.13,-4.11126,99.0995,0.18169,4
202.394,37.14,-4.11117,99.0995,0.18176,4
202.49001,37.15,-4.11404,99.0995,0.18181,4
202.59399,37.16,-4.11749,99.09849,0.18188,4
202.703,37.17,-4.11746,99.09749,0.18194,4
202.799,37.18,-4.11822,99.09648,0.182,4
202.903,37.19,-4.12033,99.09648,0.18205,4
203,37.2,-4.119,99.09548,0.18211,4
203.101,37.21,-4.11905,99.09447,0.18217,4
203.218,37.22,-4.12507,99.09447,0.18224,4
203.315,37.23,-4.12722,99.09246,0.1823,4
203.41499,37.24,-4.12796,99.09246,0.18236,4
203.522,37.25,-4.12998,99.09246,0.18242,4
203.62,37.26,-4.13074,99.09045,0.18248,4
203.73399,37.27,-4.13198,99.09045,0.18254,4
203.82401,37.28,-4.1301,99.09045,0.1826,4
203.92799,37.29,-4.1349,99.08945,0.18266,4
204.03799,37.3,-4.13,99.08945,0.18272,4
204.133,37.31,-4.13424,99.08945,0.18278,4
204.23599,37.32,-4.13631,99.08844,0.18284,4
204.33701,37.33,-4.13565,99.08844,0.1829,4
204.444,37.34,-4.13835,99.08643,0.18296,4
204.543,37.35,-4.14047,99.08643,0.18302,4
204.655,37.36,-4.14241,99.08543,0.18309,4
204.75301,37.37,-4.14248,99.08342,0.18314,4
204.84399,37.38,-4.14059,99.08241,0.1832,4
204.957,37.39,-4.14115,99.0804,0.18326,4
205.065,37.4,-4.14314,99.07739,0.18333,4
205.15601,37.41,-4.14604,99.07437,0.18338,4
205.26601,37.42,-4.15143,99.07236,0.18344,4
205.36501,37.43,-4.15285,99.07236,0.1835,4
205.46201,37.44,-4.14951,99.07136,0.18356,4
205.577,37.45,-4.1473,99.07136,0.18363,4
205.66701,37.46,-4.1509,99.07136,0.18368,4
205.769,37.47,-4.15365,99.07136,0.18374,4
205.86501,37.48,-4.15305,99.07236,0.1838,4
205.964,37.49,-4.15721,99.07236,0.18385,4
206.077,37.5,-4.15776,99.07337,0.18392,4
206.179,37.51,-4.15709,99.07337,0.18398,4
206.28,37.52,-4.15711,99.07437,0.18404,4
206.39101,37.53,-4.15905,99.07538,0.18411,4
206.485,37.54,-4.16395,99.07437,0.18416,4
206.591,37.55,-4.1639,99.07538,0.18422,4
206.689,37.56,-4.16328,99.07538,0.18428,4
206.784,37.57,-4.16271,99.07638,0.18434,4
206.90199,37.58,-4.16457,99.07638,0.1844,4
207.00101,37.59,-4.16733,99.07739,0.18446,4
207.101,37.6,-4.16805,99.07638,0.18452,4
207.21001,37.61,-4.17068,99.07839,0.18459,4
207.3,37.62,-4.17084,99.07839,0.18464,4
207.40401,37.63,-4.17292,99.0804,0.1847,4
207.51199,37.64,-4.17483,99.0804,0.18476,4
207.617,37.65,-4.17548,99.08241,0.18483,4
207.70599,37.66,-4.1771,99.08241,0.18487,4
207.806,37.67,-4.18121,99.08442,0.18493,4
207.91499,37.68,-4.18172,99.08643,0.185,4
208.01601,37.69,-4.18377,99.08744,0.18506,4
208.117,37.7,-4.18243,99.08945,0.18512,4
208.213,37.71,-4.18659,99.09045,0.18518,4
208.312,37.72,-4.18731,99.09146,0.18523,4
208.422,37.73,-4.18653,99.09146,0.1853,4
208.532,37.74,-4.18913,99.09246,0.18536,4
208.62399,37.75,-4.18927,99.09246,0.18542,4
208.728,37.76,-4.19195,99.09246,0.18548,4
208.825,37.77,-4.19202,99.09347,0.18553,4
208.927,37.78,-4.19202,99.09347,0.18559,4
209.026,37.79,-4.19003,99.09347,0.18565,4
209.136,37.8,-4.18993,99.09246,0.18572,4
209.239,37.81,-4.19262,99.09347,0.18578,4
209.343,37.82,-4.19936,99.09347,0.18584,4
209.446,37.83,-4.19597,99.09347,0.1859,4
209.534,37.84,-4.20021,99.09246,0.18595,4
209.64301,37.85,-4.20281,99.09246,0.18601,4
209.744,37.86,-4.20418,99.09146,0.18607,4
209.849,37.87,-4.20751,99.08945,0.18614,4
209.942,37.88,-4.20493,99.08945,0.18619,4
210.04401,37.89,-4.20357,99.08844,0.18625,4
210.15199,37.9,-4.20484,99.08744,0.18631,4
210.24899,37.91,-4.20693,99.08744,0.18637,4
210.354,37.92,-4.20352,99.08643,0.18643,4
210.45799,37.93,-4.20686,99.08643,0.18649,4
210.55901,37.94,-4.20754,99.08643,0.18655,4
210.658,37.95,-4.21094,99.08543,0.18661,4
210.755,37.96,-4.21437,99.08543,0.18667,4
210.862,37.97,-4.21497,99.08543,0.18673,4
210.965,37.98,-4.2163,99.08543,0.18679,4
211.07001,37.99,-4.21827,99.08643,0.18685,4
211.164,38,-4.22039,99.08643,0.18691,4
211.267,38.01,-4.22305,99.08744,0.18697,4
211.37,38.02,-4.22438,99.08643,0.18703,4
211.472,38.03,-4.22705,99.08844,0.18709,4
211.57899,38.04,-4.22496,99.08945,0.18715,4
211.675,38.05,-4.22772,99.09045,0.18721,4
211.776,38.06,-4.22504,99.09146,0.18727,4
211.881,38.07,-4.23103,99.09447,0.18733,4
211.991,38.08,-4.23158,99.09648,0.18739,4
212.088,38.09,-4.23097,99.09849,0.18745,4
212.185,38.1,-4.23705,99.0995,0.18751,4
212.28799,38.11,-4.23703,99.1005,0.18757,4
212.388,38.12,-4.23905,99.1005,0.18762,4
212.498,38.13,-4.23693,99.1005,0.18769,4
212.59599,38.14,-4.23764,99.1005,0.18775,4
212.688,38.15,-4.2391,99.1005,0.1878,4
212.786,38.16,-4.23981,99.0995,0.18786,4
212.89301,38.17,-4.23973,99.0995,0.18792,4
212.992,38.18,-4.24109,99.09749,0.18798,4
213.105,38.19,-4.24167,99.09548,0.18804,4
213.194,38.2,-4.25111,99.09447,0.1881,4
213.30099,38.21,-4.2457,99.09246,0.18816,4
213.40199,38.22,-4.24504,99.09146,0.18822,4
213.50101,38.23,-4.24906,99.09045,0.18828,4
213.601,38.24,-4.24907,99.08945,0.18834,4
213.713,38.25,-4.25291,99.08945,0.1884,4
213.797,38.26,-4.25113,99.08844,0.18845,4
213.91901,38.27,-4.25619,99.08744,0.18852,4
214.01199,38.28,-4.25895,99.08744,0.18858,4
214.11301,38.29,-4.25762,99.08744,0.18864,4
214.211,38.3,-4.25765,99.08744,0.18869,4
214.302,38.31,-4.26579,99.08643,0.18875,4
214.41499,38.32,-4.26427,99.08643,0.18881,4
214.50301,38.33,-4.26181,99.08643,0.18886,4
214.614,38.34,-4.26363,99.08744,0.18893,4
214.72,38.35,-4.26755,99.08744,0.18899,4
214.82201,38.36,-4.26819,99.08945,0.18905,4
214.92101,38.37,-4.26888,99.08945,0.18911,4
215.022,38.38,-4.26887,99.09045,0.18917,4
215.133,38.39,-4.26939,99.09146,0.18923,4
215.22,38.4,-4.27355,99.09146,0.18929,4
215.327,38.41,-4.2728,99.09045,0.18935,4
215.422,38.42,-4.27552,99.09045,0.1894,4
215.517,38.43,-4.28156,99.08945,0.18946,4
215.632,38.44,-4.2807,99.08844,0.18953,4
215.72501,38.45,-4.28212,99.08744,0.18958,4
215.827,38.46,-4.28607,99.08442,0.18964,4
215.93401,38.47,-4.28333,99.08141,0.1897,4
216.032,38.48,-4.28733,99.07839,0.18976,4
216.132,38.49,-4.28667,99.07538,0.18982,4
216.22701,38.5,-4.28872,99.07136,0.18988,4
216.338,38.51,-4.28924,99.06834,0.18994,4
216.42999,38.52,-4.29133,99.06633,0.18999,4
216.53799,38.53,-4.29387,99.06432,0.19006,4
216.63699,38.54,-4.29917,99.06131,0.19012,4
216.733,38.55,-4.29657,99.0593,0.19017,4
216.838,38.56,-4.29452,99.05829,0.19023,4
216.946,38.57,-4.29772,99.05628,0.1903,4
217.043,38.58,-4.29908,99.05528,0.19035,4
217.155,38.59,-4.29825,99.05427,0.19042,4
217.242,38.6,-4.30238,99.05427,0.19047,4
217.34,38.61,-4.30306,99.05327,0.19053,4
217.446,38.62,-4.30298,99.05327,0.19059,4
217.543,38.63,-4.30302,99.05327,0.19065,4
217.658,38.64,-4.30545,99.05226,0.19071,4
217.75301,38.65,-4.30551,99.05327,0.19077,4
217.855,38.66,-4.30548,99.05528,0.19083,4
217.957,38.67,-4.31006,99.05729,0.19089,4
218.05901,38.68,-4.31332,99.0603,0.19095,4
218.14999,38.69,-4.30948,99.06332,0.191,4
218.257,38.7,-4.31399,99.06734,0.19106,4
218.36099,38.71,-4.31524,99.07236,0.19112,4
218.461,38.72,-4.31261,99.08141,0.19118,4
218.563,38.73,-4.31257,99.09548,0.19124,4
218.662,38.74,-4.31258,99.1005,0.1913,4
218.758,38.75,-4.31591,99.10352,0.19136,4
218.87199,38.76,-4.31834,99.10754,0.19142,4
218.964,38.77,-4.31844,99.11156,0.19148,4
219.062,38.78,-4.31977,99.11457,0.19153,4
219.173,38.79,-4.32355,99.11658,0.1916,4
219.269,38.8,-4.32753,99.11658,0.19166,4
219.364,38.81,-4.33021,99.11658,0.19171,4
219.464,38.82,-4.32889,99.11658,0.19177,4
219.575,38.83,-4.33004,99.11658,0.19184,4
219.668,38.84,-4.33405,99.11558,0.19189,4
219.76801,38.85,-4.33731,99.11357,0.19195,4
219.87199,38.86,-4.33855,99.11055,0.19201,4
219.97301,38.87,-4.33984,99.10754,0.19207,4
220.08099,38.88,-4.34233,99.10151,0.19213,4
220.172,38.89,-4.34048,99.09648,0.19218,4
220.27901,38.9,-4.34168,99.09246,0.19225,4
220.37801,38.91,-4.34429,99.08844,0.1923,4
220.489,38.92,-4.34935,99.08543,0.19237,4
220.58501,38.93,-4.34874,99.08141,0.19243,4
220.689,38.94,-4.34671,99.07739,0.19249,4
220.79201,38.95,-4.35122,99.07337,0.19255,4
220.88499,38.96,-4.35326,99.07035,0.1926,4
220.987,38.97,-4.35191,99.06633,0.19266,4
221.08299,38.98,-4.35325,99.06432,0.19272,4
221.183,38.99,-4.35714,99.06231,0.19278,4
221.287,39,-4.35512,99.0593,0.19284,4
221.395,39.01,-4.35565,99.05729,0.1929,4
221.492,39.02,-4.36218,99.05729,0.19296,4
221.58701,39.03,-4.36418,99.05628,0.19301,4
221.685,39.04,-4.36744,99.05528,0.19307,4
221.789,39.05,-4.37127,99.05528,0.19313,4
221.89999,39.06,-4.36915,99.05427,0.19319,4
221.98801,39.07,-4.36929,99.05327,0.19325,4
222.091,39.08,-4.37183,99.05226,0.19331,4
222.198,39.09,-4.37366,99.05126,0.19337,4
222.297,39.1,-4.3717,99.05126,0.19343,4
222.39799,39.11,-4.37297,99.04925,0.19349,4
222.491,39.12,-4.37304,99.04925,0.19354,4
222.603,39.13,-4.37614,99.04925,0.1936,4
222.701,39.14,-4.37807,99.04824,0.19366,4
222.799,39.15,-4.38324,99.04824,0.19372,4
222.895,39.16,-4.38262,99.05025,0.19378,4
222.994,39.17,-4.37872,99.05327,0.19383,4
223.101,39.18,-4.38705,99.05729,0.1939,4
223.19,39.19,-4.38845,99.06935,0.19395,4
223.299,39.2,-4.3883,99.08241,0.19401,4
223.403,39.21,-4.38762,99.08543,0.19407,4
223.498,39.22,-4.3915,99.08744,0.19413,4
223.605,39.23,-4.39403,99.08945,0.19419,4
223.70799,39.24,-4.39595,99.09347,0.19425,4
223.80701,39.25,-4.39851,99.09548,0.1943,4
223.903,39.26,-4.39977,99.09447,0.19436,4
224.00101,39.27,-4.39974,99.09447,0.19442,4
224.11,39.28,-4.39893,99.09246,0.19449,4
224.198,39.29,-4.39713,99.09246,0.19454,4
224.31,39.3,-4.40353,99.09246,0.1946,4
224.403,39.31,-4.4035,99.09146,0.19465,4
224.506,39.32,-4.40605,99.09146,0.19471,4
224.601,39.33,-4.40924,99.09146,0.19477,4
224.71201,39.34,-4.40712,99.08945,0.19484,4
224.80099,39.35,-4.40596,99.08844,0.19489,4
224.912,39.36,-4.4077,99.08643,0.19495,4
225.007,39.37,-4.41041,99.08442,0.195,4
225.117,39.38,-4.41531,99.08141,0.19507,4
225.213,39.39,-4.41533,99.0794,0.19513,4
225.308,39.4,-4.41547,99.07638,0.19518,4
225.41499,39.41,-4.41974,99.07337,0.19525,4
225.519,39.42,-4.41965,99.07136,0.19531,4
225.617,39.43,-4.42029,99.06834,0.19536,4
225.71899,39.44,-4.42087,99.06432,0.19542,4
225.819,39.45,-4.42341,99.06131,0.19548,4
225.92101,39.46,-4.42592,99.05829,0.19554,4
226.02499,39.47,-4.42647,99.05528,0.1956,4
226.12399,39.48,-4.42773,99.05327,0.19566,4
226.228,39.49,-4.43021,99.05226,0.19572,4
226.32201,39.5,-4.42897,99.05025,0.19578,4
226.41901,39.51,-4.43411,99.04824,0.19583,4
226.52,39.52,-4.43663,99.04724,0.19589,4
226.623,39.53,-4.43783,99.04724,0.19595,4
226.72301,39.54,-4.43971,99.04724,0.19601,4
226.825,39.55,-4.43709,99.04724,0.19607,4
226.92101,39.56,-4.44095,99.04824,0.19612,4
227.02901,39.57,-4.44208,99.05025,0.19619,4
227.127,39.58,-4.44719,99.05327,0.19625,4
227.217,39.59,-4.446,99.05528,0.1963,4
227.327,39.6,-4.45031,99.05729,0.19636,4
227.431,39.61,-4.44894,99.0593,0.19642,4
227.522,39.62,-4.45093,99.0603,0.19648,4
227.63,39.63,-4.45462,99.0603,0.19654,4
227.73199,39.64,-4.45072,99.05729,0.1966,4
227.817,39.65,-4.45599,99.05528,0.19665,4
227.933,39.66,-4.4602,99.05126,0.19671,4
228.03,39.67,-4.4602,99.04724,0.19677,4
228.129,39.68,-4.46081,99.04221,0.19683,4
228.23,39.69,-4.46139,99.03216,0.19689,4
228.328,39.7,-4.46137,99.02111,0.19694,4
228.42799,39.71,-4.46771,99.02111,0.197,4
228.536,39.72,-4.46692,99.02111,0.19707,4
228.634,39.73,-4.46817,99.02312,0.19712,4
228.724,39.74,-4.46762,99.02613,0.19718,4
228.838,39.75,-4.46994,99.03015,0.19724,4
228.931,39.76,-4.47254,99.03618,0.1973,4
229.035,39.77,-4.46735,99.05729,0.19736,4
229.133,39.78,-4.47115,99.06432,0.19741,4
229.235,39.79,-4.47362,99.07136,0.19747,4
229.33099,39.8,-4.47553,99.07739,0.19753,4
